"condor_memb","name","entity","tissue_type"
2,"HM13","gene","STOMACH"
1,"HMGA1","gene","STOMACH"
1,"HOXA10","gene","STOMACH"
1,"HOXA9","gene","STOMACH"
2,"HS2ST1","gene","STOMACH"
2,"IFT122","gene","STOMACH"
2,"IPO8","gene","STOMACH"
2,"ITFG1","gene","STOMACH"
2,"KIAA2013","gene","STOMACH"
2,"KIFBP","gene","STOMACH"
2,"KLC1","gene","STOMACH"
2,"KLHDC9","gene","STOMACH"
2,"KMT2A","gene","STOMACH"
2,"LEO1","gene","STOMACH"
2,"LINS1","gene","STOMACH"
2,"LRRCC1","gene","STOMACH"
2,"LSM4","gene","STOMACH"
1,"MAP4K1","gene","STOMACH"
2,"MBD4","gene","STOMACH"
2,"MCTS1","gene","STOMACH"
2,"ME2","gene","STOMACH"
2,"MED1","gene","STOMACH"
2,"MED29","gene","STOMACH"
3,"MEF2C","gene","STOMACH"
2,"MKS1","gene","STOMACH"
1,"MPC1","gene","STOMACH"
2,"MPND","gene","STOMACH"
2,"MRFAP1","gene","STOMACH"
2,"MRPL15","gene","STOMACH"
2,"MRPS12","gene","STOMACH"
2,"MRPS16","gene","STOMACH"
2,"MYB","gene","STOMACH"
1,"MYC","gene","STOMACH"
2,"MYO9A","gene","STOMACH"
2,"MZF1","gene","STOMACH"
2,"NAA30","gene","STOMACH"
1,"NAALADL2","gene","STOMACH"
2,"NAP1L2","gene","STOMACH"
2,"NBR1","gene","STOMACH"
2,"NCOA5","gene","STOMACH"
1,"ND6","gene","STOMACH"
1,"NDFIP2","gene","STOMACH"
2,"NDUFAB1","gene","STOMACH"
2,"NDUFS5","gene","STOMACH"
2,"NEURL4","gene","STOMACH"
2,"NME1","gene","STOMACH"
2,"NOL6","gene","STOMACH"
1,"NRAP","gene","STOMACH"
2,"NSUN5","gene","STOMACH"
2,"NSUN6","gene","STOMACH"
2,"NUDT9","gene","STOMACH"
2,"PAF1","gene","STOMACH"
2,"PARG","gene","STOMACH"
2,"PARP1","gene","STOMACH"
2,"PBRM1","gene","STOMACH"
2,"PCNX4","gene","STOMACH"
3,"PDE4D","gene","STOMACH"
2,"PDPR","gene","STOMACH"
2,"PDSS2","gene","STOMACH"
2,"PHAF1","gene","STOMACH"
2,"PHF6","gene","STOMACH"
2,"PHF8","gene","STOMACH"
2,"PHKB","gene","STOMACH"
2,"PIGK","gene","STOMACH"
2,"PKN2","gene","STOMACH"
2,"PPP5C","gene","STOMACH"
2,"PSMB6","gene","STOMACH"
2,"PSMD8","gene","STOMACH"
2,"RAD52","gene","STOMACH"
2,"RALGAPA1","gene","STOMACH"
2,"RBM33","gene","STOMACH"
2,"RIOK2","gene","STOMACH"
2,"RNF111","gene","STOMACH"
2,"RNF139","gene","STOMACH"
2,"RPS12","gene","STOMACH"
2,"RPS16","gene","STOMACH"
2,"RPS6KL1","gene","STOMACH"
1,"RUNX1","gene","STOMACH"
1,"SARS2","gene","STOMACH"
2,"SELENOF","gene","STOMACH"
2,"SENP8","gene","STOMACH"
2,"SETBP1","gene","STOMACH"
2,"SET","gene","STOMACH"
2,"SFR1","gene","STOMACH"
1,"SLC31A1","gene","STOMACH"
2,"SUPT5H","gene","STOMACH"
2,"TAF13","gene","STOMACH"
2,"TAF1A","gene","STOMACH"
2,"TAF5","gene","STOMACH"
2,"TAFAZZIN","gene","STOMACH"
2,"TBC1D23","gene","STOMACH"
1,"TBC1D8","gene","STOMACH"
2,"TCEA1","gene","STOMACH"
3,"TCF4","gene","STOMACH"
2,"TGDS","gene","STOMACH"
2,"TIMM23","gene","STOMACH"
2,"TMEM177","gene","STOMACH"
2,"TMTC3","gene","STOMACH"
2,"TOMM7","gene","STOMACH"
2,"TRAPPC5","gene","STOMACH"
2,"TREX1","gene","STOMACH"
2,"TSEN2","gene","STOMACH"
2,"TTC23","gene","STOMACH"
2,"TTI2","gene","STOMACH"
2,"TUBE1","gene","STOMACH"
2,"TXNL1","gene","STOMACH"
2,"UBR1","gene","STOMACH"
2,"USP31","gene","STOMACH"
2,"USP48","gene","STOMACH"
2,"UTP14A","gene","STOMACH"
2,"UTP25","gene","STOMACH"
1,"VAMP8","gene","STOMACH"
2,"WDR7","gene","STOMACH"
2,"ZC3H10","gene","STOMACH"
2,"ZC3H15","gene","STOMACH"
3,"ZEB1","gene","STOMACH"
2,"ZMAT2","gene","STOMACH"
2,"ZNF330","gene","STOMACH"
2,"ZNHIT6","gene","STOMACH"
2,"ZZEF1","gene","STOMACH"
1,"APEX1","TF","STOMACH"
2,"BCL11A","TF","STOMACH"
2,"BRCA1","TF","STOMACH"
2,"CEBPB","TF","STOMACH"
1,"E4F1","TF","STOMACH"
1,"EED","TF","STOMACH"
1,"HAX1","TF","STOMACH"
2,"HMGA1","TF","STOMACH"
1,"HOXA10","TF","STOMACH"
1,"HOXA9","TF","STOMACH"
1,"MED1","TF","STOMACH"
2,"MEF2C","TF","STOMACH"
2,"MLL","TF","STOMACH"
2,"MYB","TF","STOMACH"
2,"MYC","TF","STOMACH"
2,"MZF1","TF","STOMACH"
1,"PARP1","TF","STOMACH"
1,"PBRM1","TF","STOMACH"
1,"PHF8","TF","STOMACH"
3,"RUNX1","TF","STOMACH"
1,"SETBP1","TF","STOMACH"
1,"TAF5","TF","STOMACH"
2,"TCF4","TF","STOMACH"
2,"ZEB1","TF","STOMACH"
1,"AASDH","gene","TESTIS"
2,"ABCC10","gene","TESTIS"
2,"ABT1","gene","TESTIS"
1,"AFF1","gene","TESTIS"
2,"ANAPC7","gene","TESTIS"
2,"ANP32A","gene","TESTIS"
3,"APEX1","gene","TESTIS"
2,"ARL5B","gene","TESTIS"
2,"ASB7","gene","TESTIS"
2,"BAG5","gene","TESTIS"
1,"BCL11A","gene","TESTIS"
2,"BET1L","gene","TESTIS"
1,"BMP5","gene","TESTIS"
3,"BRCA1","gene","TESTIS"
2,"CCDC174","gene","TESTIS"
2,"CCDC184","gene","TESTIS"
1,"CDK8","gene","TESTIS"
2,"CDKN2C","gene","TESTIS"
2,"CEBPB","gene","TESTIS"
1,"CEP192","gene","TESTIS"
1,"CEP290","gene","TESTIS"
2,"CEPT1","gene","TESTIS"
2,"CHEK1","gene","TESTIS"
2,"CHERP","gene","TESTIS"
3,"CIAO3","gene","TESTIS"
2,"CLEC16A","gene","TESTIS"
2,"CNIH2","gene","TESTIS"
2,"CNPY1","gene","TESTIS"
3,"COA8","gene","TESTIS"
2,"COX4I1","gene","TESTIS"
1,"CRLS1","gene","TESTIS"
1,"CTNNBL1","gene","TESTIS"
2,"CWF19L2","gene","TESTIS"
2,"CYB5D2","gene","TESTIS"
3,"CZIB","gene","TESTIS"
2,"DCAF8","gene","TESTIS"
2,"DDI2","gene","TESTIS"
2,"DGCR6","gene","TESTIS"
2,"DLAT","gene","TESTIS"
3,"DNAI7","gene","TESTIS"
2,"DNAJC19","gene","TESTIS"
1,"DNTT","gene","TESTIS"
1,"DPH5","gene","TESTIS"
1,"DPY30","gene","TESTIS"
2,"DRAM2","gene","TESTIS"
2,"E4F1","gene","TESTIS"
1,"EED","gene","TESTIS"
2,"EEF1G","gene","TESTIS"
2,"EIF3D","gene","TESTIS"
2,"EIF3K","gene","TESTIS"
2,"EIF4A2","gene","TESTIS"
2,"EIF4B","gene","TESTIS"
2,"ELP3","gene","TESTIS"
2,"EMC8","gene","TESTIS"
2,"EPC2","gene","TESTIS"
2,"EPRS1","gene","TESTIS"
2,"ESYT1","gene","TESTIS"
1,"ETFDH","gene","TESTIS"
3,"ETFRF1","gene","TESTIS"
2,"FAAP100","gene","TESTIS"
2,"FAF1","gene","TESTIS"
2,"FAM174B","gene","TESTIS"
1,"FAM229B","gene","TESTIS"
2,"FKBP15","gene","TESTIS"
1,"FKTN","gene","TESTIS"
2,"GGCX","gene","TESTIS"
3,"GNL3","gene","TESTIS"
2,"GOLGA7","gene","TESTIS"
2,"HAP1","gene","TESTIS"
2,"HAX1","gene","TESTIS"
2,"HM13","gene","TESTIS"
2,"HMGA1","gene","TESTIS"
3,"HOXA10","gene","TESTIS"
3,"HOXA9","gene","TESTIS"
2,"HS2ST1","gene","TESTIS"
1,"IFT122","gene","TESTIS"
1,"IPO8","gene","TESTIS"
2,"ITFG1","gene","TESTIS"
2,"KIAA2013","gene","TESTIS"
3,"KIFBP","gene","TESTIS"
2,"KLC1","gene","TESTIS"
2,"KLHDC9","gene","TESTIS"
2,"KMT2A","gene","TESTIS"
2,"LEO1","gene","TESTIS"
1,"LINS1","gene","TESTIS"
2,"LRRCC1","gene","TESTIS"
2,"LSM4","gene","TESTIS"
2,"MAP4K1","gene","TESTIS"
2,"MBD4","gene","TESTIS"
1,"MCTS1","gene","TESTIS"
2,"ME2","gene","TESTIS"
2,"MED1","gene","TESTIS"
2,"MED29","gene","TESTIS"
1,"MEF2C","gene","TESTIS"
2,"MKS1","gene","TESTIS"
1,"MPC1","gene","TESTIS"
2,"MPND","gene","TESTIS"
2,"MRFAP1","gene","TESTIS"
2,"MRPL15","gene","TESTIS"
2,"MRPS12","gene","TESTIS"
2,"MRPS16","gene","TESTIS"
2,"MYB","gene","TESTIS"
3,"MYC","gene","TESTIS"
1,"MYO9A","gene","TESTIS"
2,"MZF1","gene","TESTIS"
2,"NAA30","gene","TESTIS"
1,"NAALADL2","gene","TESTIS"
1,"NAP1L2","gene","TESTIS"
2,"NBR1","gene","TESTIS"
2,"NCOA5","gene","TESTIS"
3,"ND6","gene","TESTIS"
1,"NDFIP2","gene","TESTIS"
2,"NDUFAB1","gene","TESTIS"
2,"NDUFS5","gene","TESTIS"
2,"NEURL4","gene","TESTIS"
2,"NME1","gene","TESTIS"
2,"NOL6","gene","TESTIS"
1,"NRAP","gene","TESTIS"
2,"NSUN5","gene","TESTIS"
1,"NSUN6","gene","TESTIS"
2,"NUDT9","gene","TESTIS"
2,"PAF1","gene","TESTIS"
2,"PARG","gene","TESTIS"
2,"PARP1","gene","TESTIS"
2,"PBRM1","gene","TESTIS"
2,"PCNX4","gene","TESTIS"
1,"PDE4D","gene","TESTIS"
1,"PDPR","gene","TESTIS"
2,"PDSS2","gene","TESTIS"
2,"PHAF1","gene","TESTIS"
2,"PHF6","gene","TESTIS"
2,"PHF8","gene","TESTIS"
2,"PHKB","gene","TESTIS"
2,"PIGK","gene","TESTIS"
2,"PKN2","gene","TESTIS"
2,"PPP5C","gene","TESTIS"
1,"PSMB6","gene","TESTIS"
2,"PSMD8","gene","TESTIS"
1,"RAD52","gene","TESTIS"
1,"RALGAPA1","gene","TESTIS"
2,"RBM33","gene","TESTIS"
1,"RIOK2","gene","TESTIS"
1,"RNF111","gene","TESTIS"
2,"RNF139","gene","TESTIS"
2,"RPS12","gene","TESTIS"
2,"RPS16","gene","TESTIS"
2,"RPS6KL1","gene","TESTIS"
3,"RUNX1","gene","TESTIS"
2,"SARS2","gene","TESTIS"
3,"SELENOF","gene","TESTIS"
1,"SENP8","gene","TESTIS"
2,"SETBP1","gene","TESTIS"
2,"SET","gene","TESTIS"
2,"SFR1","gene","TESTIS"
2,"SLC31A1","gene","TESTIS"
2,"SUPT5H","gene","TESTIS"
2,"TAF13","gene","TESTIS"
2,"TAF1A","gene","TESTIS"
2,"TAF5","gene","TESTIS"
3,"TAFAZZIN","gene","TESTIS"
1,"TBC1D23","gene","TESTIS"
1,"TBC1D8","gene","TESTIS"
2,"TCEA1","gene","TESTIS"
1,"TCF4","gene","TESTIS"
2,"TGDS","gene","TESTIS"
2,"TIMM23","gene","TESTIS"
2,"TMEM177","gene","TESTIS"
1,"TMTC3","gene","TESTIS"
3,"TOMM7","gene","TESTIS"
2,"TRAPPC5","gene","TESTIS"
2,"TREX1","gene","TESTIS"
2,"TSEN2","gene","TESTIS"
1,"TTC23","gene","TESTIS"
1,"TTI2","gene","TESTIS"
1,"TUBE1","gene","TESTIS"
2,"TXNL1","gene","TESTIS"
2,"UBR1","gene","TESTIS"
1,"USP31","gene","TESTIS"
1,"USP48","gene","TESTIS"
2,"UTP14A","gene","TESTIS"
2,"UTP25","gene","TESTIS"
2,"VAMP8","gene","TESTIS"
1,"WDR7","gene","TESTIS"
2,"ZC3H10","gene","TESTIS"
2,"ZC3H15","gene","TESTIS"
1,"ZEB1","gene","TESTIS"
2,"ZMAT2","gene","TESTIS"
1,"ZNF330","gene","TESTIS"
2,"ZNHIT6","gene","TESTIS"
2,"ZZEF1","gene","TESTIS"
3,"APEX1","TF","TESTIS"
1,"BCL11A","TF","TESTIS"
2,"BRCA1","TF","TESTIS"
1,"CEBPB","TF","TESTIS"
2,"E4F1","TF","TESTIS"
3,"EED","TF","TESTIS"
3,"HAX1","TF","TESTIS"
1,"HMGA1","TF","TESTIS"
3,"HOXA10","TF","TESTIS"
1,"HOXA9","TF","TESTIS"
3,"MED1","TF","TESTIS"
1,"MEF2C","TF","TESTIS"
2,"MLL","TF","TESTIS"
2,"MYB","TF","TESTIS"
2,"MYC","TF","TESTIS"
2,"MZF1","TF","TESTIS"
3,"PARP1","TF","TESTIS"
3,"PBRM1","TF","TESTIS"
3,"PHF8","TF","TESTIS"
1,"RUNX1","TF","TESTIS"
3,"SETBP1","TF","TESTIS"
3,"TAF5","TF","TESTIS"
2,"TCF4","TF","TESTIS"
2,"ZEB1","TF","TESTIS"
3,"AASDH","gene","THYROID"
3,"ABCC10","gene","THYROID"
3,"ABT1","gene","THYROID"
2,"AFF1","gene","THYROID"
3,"ANAPC7","gene","THYROID"
3,"ANP32A","gene","THYROID"
3,"APEX1","gene","THYROID"
3,"ARL5B","gene","THYROID"
3,"ASB7","gene","THYROID"
3,"BAG5","gene","THYROID"
2,"BCL11A","gene","THYROID"
3,"BET1L","gene","THYROID"
2,"BMP5","gene","THYROID"
1,"BRCA1","gene","THYROID"
3,"CCDC174","gene","THYROID"
3,"CCDC184","gene","THYROID"
2,"CDK8","gene","THYROID"
3,"CDKN2C","gene","THYROID"
3,"CEBPB","gene","THYROID"
2,"CEP192","gene","THYROID"
3,"CEP290","gene","THYROID"
3,"CEPT1","gene","THYROID"
3,"CHEK1","gene","THYROID"
3,"CHERP","gene","THYROID"
3,"CIAO3","gene","THYROID"
3,"CLEC16A","gene","THYROID"
3,"CNIH2","gene","THYROID"
1,"CNPY1","gene","THYROID"
3,"COA8","gene","THYROID"
3,"COX4I1","gene","THYROID"
3,"CRLS1","gene","THYROID"
3,"CTNNBL1","gene","THYROID"
3,"CWF19L2","gene","THYROID"
3,"CYB5D2","gene","THYROID"
3,"CZIB","gene","THYROID"
3,"DCAF8","gene","THYROID"
3,"DDI2","gene","THYROID"
3,"DGCR6","gene","THYROID"
3,"DLAT","gene","THYROID"
3,"DNAI7","gene","THYROID"
3,"DNAJC19","gene","THYROID"
2,"DNTT","gene","THYROID"
3,"DPH5","gene","THYROID"
3,"DPY30","gene","THYROID"
3,"DRAM2","gene","THYROID"
3,"E4F1","gene","THYROID"
3,"EED","gene","THYROID"
3,"EEF1G","gene","THYROID"
3,"EIF3D","gene","THYROID"
3,"EIF3K","gene","THYROID"
3,"EIF4A2","gene","THYROID"
3,"EIF4B","gene","THYROID"
3,"ELP3","gene","THYROID"
3,"EMC8","gene","THYROID"
3,"EPC2","gene","THYROID"
1,"EPRS1","gene","THYROID"
3,"ESYT1","gene","THYROID"
2,"ETFDH","gene","THYROID"
3,"ETFRF1","gene","THYROID"
3,"FAAP100","gene","THYROID"
3,"FAF1","gene","THYROID"
3,"FAM174B","gene","THYROID"
3,"FAM229B","gene","THYROID"
3,"FKBP15","gene","THYROID"
2,"FKTN","gene","THYROID"
3,"GGCX","gene","THYROID"
1,"GNL3","gene","THYROID"
3,"GOLGA7","gene","THYROID"
3,"HAP1","gene","THYROID"
3,"HAX1","gene","THYROID"
3,"HM13","gene","THYROID"
3,"HMGA1","gene","THYROID"
1,"HOXA10","gene","THYROID"
1,"HOXA9","gene","THYROID"
3,"HS2ST1","gene","THYROID"
2,"IFT122","gene","THYROID"
2,"IPO8","gene","THYROID"
3,"ITFG1","gene","THYROID"
3,"KIAA2013","gene","THYROID"
1,"KIFBP","gene","THYROID"
3,"KLC1","gene","THYROID"
3,"KLHDC9","gene","THYROID"
3,"KMT2A","gene","THYROID"
3,"LEO1","gene","THYROID"
2,"LINS1","gene","THYROID"
3,"LRRCC1","gene","THYROID"
3,"LSM4","gene","THYROID"
1,"MAP4K1","gene","THYROID"
3,"MBD4","gene","THYROID"
2,"MCTS1","gene","THYROID"
3,"ME2","gene","THYROID"
3,"MED1","gene","THYROID"
3,"MED29","gene","THYROID"
2,"MEF2C","gene","THYROID"
3,"MKS1","gene","THYROID"
2,"MPC1","gene","THYROID"
3,"MPND","gene","THYROID"
3,"MRFAP1","gene","THYROID"
1,"MRPL15","gene","THYROID"
3,"MRPS12","gene","THYROID"
3,"MRPS16","gene","THYROID"
1,"MYB","gene","THYROID"
1,"MYC","gene","THYROID"
3,"MYO9A","gene","THYROID"
3,"MZF1","gene","THYROID"
3,"NAA30","gene","THYROID"
2,"NAALADL2","gene","THYROID"
2,"NAP1L2","gene","THYROID"
3,"NBR1","gene","THYROID"
3,"NCOA5","gene","THYROID"
1,"ND6","gene","THYROID"
3,"NDFIP2","gene","THYROID"
1,"NDUFAB1","gene","THYROID"
1,"NDUFS5","gene","THYROID"
3,"NEURL4","gene","THYROID"
1,"NME1","gene","THYROID"
3,"NOL6","gene","THYROID"
1,"NRAP","gene","THYROID"
3,"NSUN5","gene","THYROID"
2,"NSUN6","gene","THYROID"
3,"NUDT9","gene","THYROID"
3,"PAF1","gene","THYROID"
3,"PARG","gene","THYROID"
3,"PARP1","gene","THYROID"
3,"PBRM1","gene","THYROID"
3,"PCNX4","gene","THYROID"
2,"PDE4D","gene","THYROID"
3,"PDPR","gene","THYROID"
3,"PDSS2","gene","THYROID"
3,"PHAF1","gene","THYROID"
3,"PHF6","gene","THYROID"
2,"PHF8","gene","THYROID"
3,"PHKB","gene","THYROID"
3,"PIGK","gene","THYROID"
3,"PKN2","gene","THYROID"
3,"PPP5C","gene","THYROID"
3,"PSMB6","gene","THYROID"
3,"PSMD8","gene","THYROID"
3,"RAD52","gene","THYROID"
2,"RALGAPA1","gene","THYROID"
3,"RBM33","gene","THYROID"
2,"RIOK2","gene","THYROID"
2,"RNF111","gene","THYROID"
3,"RNF139","gene","THYROID"
3,"RPS12","gene","THYROID"
3,"RPS16","gene","THYROID"
3,"RPS6KL1","gene","THYROID"
1,"RUNX1","gene","THYROID"
3,"SARS2","gene","THYROID"
3,"SELENOF","gene","THYROID"
2,"SENP8","gene","THYROID"
3,"SETBP1","gene","THYROID"
3,"SET","gene","THYROID"
3,"SFR1","gene","THYROID"
3,"SLC31A1","gene","THYROID"
3,"SUPT5H","gene","THYROID"
3,"TAF13","gene","THYROID"
3,"TAF1A","gene","THYROID"
3,"TAF5","gene","THYROID"
3,"TAFAZZIN","gene","THYROID"
3,"TBC1D23","gene","THYROID"
2,"TBC1D8","gene","THYROID"
3,"TCEA1","gene","THYROID"
2,"TCF4","gene","THYROID"
3,"TGDS","gene","THYROID"
1,"TIMM23","gene","THYROID"
3,"TMEM177","gene","THYROID"
2,"TMTC3","gene","THYROID"
3,"TOMM7","gene","THYROID"
3,"TRAPPC5","gene","THYROID"
3,"TREX1","gene","THYROID"
3,"TSEN2","gene","THYROID"
2,"TTC23","gene","THYROID"
3,"TTI2","gene","THYROID"
3,"TUBE1","gene","THYROID"
3,"TXNL1","gene","THYROID"
3,"UBR1","gene","THYROID"
2,"USP31","gene","THYROID"
2,"USP48","gene","THYROID"
3,"UTP14A","gene","THYROID"
3,"UTP25","gene","THYROID"
3,"VAMP8","gene","THYROID"
3,"WDR7","gene","THYROID"
3,"ZC3H10","gene","THYROID"
3,"ZC3H15","gene","THYROID"
2,"ZEB1","gene","THYROID"
3,"ZMAT2","gene","THYROID"
3,"ZNF330","gene","THYROID"
3,"ZNHIT6","gene","THYROID"
2,"ZZEF1","gene","THYROID"
1,"APEX1","TF","THYROID"
3,"BCL11A","TF","THYROID"
3,"BRCA1","TF","THYROID"
2,"CEBPB","TF","THYROID"
3,"E4F1","TF","THYROID"
1,"EED","TF","THYROID"
1,"HAX1","TF","THYROID"
2,"HMGA1","TF","THYROID"
1,"HOXA10","TF","THYROID"
1,"HOXA9","TF","THYROID"
1,"MED1","TF","THYROID"
2,"MEF2C","TF","THYROID"
3,"MLL","TF","THYROID"
3,"MYB","TF","THYROID"
3,"MYC","TF","THYROID"
3,"MZF1","TF","THYROID"
1,"PARP1","TF","THYROID"
1,"PBRM1","TF","THYROID"
1,"PHF8","TF","THYROID"
2,"RUNX1","TF","THYROID"
1,"SETBP1","TF","THYROID"
1,"TAF5","TF","THYROID"
3,"TCF4","TF","THYROID"
3,"ZEB1","TF","THYROID"
1,"AASDH","gene","UTERUS"
3,"ABCC10","gene","UTERUS"
1,"ABT1","gene","UTERUS"
1,"AFF1","gene","UTERUS"
3,"ANAPC7","gene","UTERUS"
3,"ANP32A","gene","UTERUS"
2,"APEX1","gene","UTERUS"
3,"ARL5B","gene","UTERUS"
3,"ASB7","gene","UTERUS"
3,"BAG5","gene","UTERUS"
1,"BCL11A","gene","UTERUS"
3,"BET1L","gene","UTERUS"
1,"BMP5","gene","UTERUS"
2,"BRCA1","gene","UTERUS"
3,"CCDC174","gene","UTERUS"
3,"CCDC184","gene","UTERUS"
1,"CDK8","gene","UTERUS"
3,"CDKN2C","gene","UTERUS"
3,"CEBPB","gene","UTERUS"
1,"CEP192","gene","UTERUS"
1,"CEP290","gene","UTERUS"
3,"CEPT1","gene","UTERUS"
3,"CHEK1","gene","UTERUS"
3,"CHERP","gene","UTERUS"
3,"CIAO3","gene","UTERUS"
3,"CLEC16A","gene","UTERUS"
3,"CNIH2","gene","UTERUS"
3,"CNPY1","gene","UTERUS"
3,"COA8","gene","UTERUS"
3,"COX4I1","gene","UTERUS"
3,"CRLS1","gene","UTERUS"
1,"CTNNBL1","gene","UTERUS"
1,"CWF19L2","gene","UTERUS"
3,"CYB5D2","gene","UTERUS"
3,"CZIB","gene","UTERUS"
3,"DCAF8","gene","UTERUS"
3,"DDI2","gene","UTERUS"
3,"DGCR6","gene","UTERUS"
1,"DLAT","gene","UTERUS"
2,"DNAI7","gene","UTERUS"
3,"DNAJC19","gene","UTERUS"
1,"DNTT","gene","UTERUS"
1,"DPH5","gene","UTERUS"
3,"DPY30","gene","UTERUS"
3,"DRAM2","gene","UTERUS"
3,"E4F1","gene","UTERUS"
3,"EED","gene","UTERUS"
3,"EEF1G","gene","UTERUS"
3,"EIF3D","gene","UTERUS"
2,"EIF3K","gene","UTERUS"
3,"EIF4A2","gene","UTERUS"
3,"EIF4B","gene","UTERUS"
3,"ELP3","gene","UTERUS"
3,"EMC8","gene","UTERUS"
1,"EPC2","gene","UTERUS"
2,"EPRS1","gene","UTERUS"
3,"ESYT1","gene","UTERUS"
1,"ETFDH","gene","UTERUS"
2,"ETFRF1","gene","UTERUS"
3,"FAAP100","gene","UTERUS"
3,"FAF1","gene","UTERUS"
3,"FAM174B","gene","UTERUS"
3,"FAM229B","gene","UTERUS"
3,"FKBP15","gene","UTERUS"
1,"FKTN","gene","UTERUS"
3,"GGCX","gene","UTERUS"
2,"GNL3","gene","UTERUS"
3,"GOLGA7","gene","UTERUS"
3,"HAP1","gene","UTERUS"
3,"HAX1","gene","UTERUS"
3,"HM13","gene","UTERUS"
1,"HMGA1","gene","UTERUS"
2,"HOXA10","gene","UTERUS"
2,"HOXA9","gene","UTERUS"
3,"HS2ST1","gene","UTERUS"
1,"IFT122","gene","UTERUS"
1,"IPO8","gene","UTERUS"
2,"ITFG1","gene","UTERUS"
3,"KIAA2013","gene","UTERUS"
2,"KIFBP","gene","UTERUS"
3,"KLC1","gene","UTERUS"
3,"KLHDC9","gene","UTERUS"
3,"KMT2A","gene","UTERUS"
3,"LEO1","gene","UTERUS"
1,"LINS1","gene","UTERUS"
3,"LRRCC1","gene","UTERUS"
3,"LSM4","gene","UTERUS"
3,"MAP4K1","gene","UTERUS"
3,"MBD4","gene","UTERUS"
1,"MCTS1","gene","UTERUS"
3,"ME2","gene","UTERUS"
1,"MED1","gene","UTERUS"
3,"MED29","gene","UTERUS"
1,"MEF2C","gene","UTERUS"
3,"MKS1","gene","UTERUS"
1,"MPC1","gene","UTERUS"
3,"MPND","gene","UTERUS"
3,"MRFAP1","gene","UTERUS"
2,"MRPL15","gene","UTERUS"
3,"MRPS12","gene","UTERUS"
2,"MRPS16","gene","UTERUS"
3,"MYB","gene","UTERUS"
2,"MYC","gene","UTERUS"
3,"MYO9A","gene","UTERUS"
3,"MZF1","gene","UTERUS"
3,"NAA30","gene","UTERUS"
1,"NAALADL2","gene","UTERUS"
2,"NAP1L2","gene","UTERUS"
3,"NBR1","gene","UTERUS"
3,"NCOA5","gene","UTERUS"
2,"ND6","gene","UTERUS"
1,"NDFIP2","gene","UTERUS"
2,"NDUFAB1","gene","UTERUS"
2,"NDUFS5","gene","UTERUS"
3,"NEURL4","gene","UTERUS"
2,"NME1","gene","UTERUS"
3,"NOL6","gene","UTERUS"
2,"NRAP","gene","UTERUS"
3,"NSUN5","gene","UTERUS"
1,"NSUN6","gene","UTERUS"
3,"NUDT9","gene","UTERUS"
3,"PAF1","gene","UTERUS"
3,"PARG","gene","UTERUS"
3,"PARP1","gene","UTERUS"
3,"PBRM1","gene","UTERUS"
3,"PCNX4","gene","UTERUS"
1,"PDE4D","gene","UTERUS"
3,"PDPR","gene","UTERUS"
3,"PDSS2","gene","UTERUS"
3,"PHAF1","gene","UTERUS"
3,"PHF6","gene","UTERUS"
1,"PHF8","gene","UTERUS"
3,"PHKB","gene","UTERUS"
2,"PIGK","gene","UTERUS"
3,"PKN2","gene","UTERUS"
3,"PPP5C","gene","UTERUS"
2,"PSMB6","gene","UTERUS"
2,"PSMD8","gene","UTERUS"
1,"RAD52","gene","UTERUS"
1,"RALGAPA1","gene","UTERUS"
3,"RBM33","gene","UTERUS"
1,"RIOK2","gene","UTERUS"
1,"RNF111","gene","UTERUS"
3,"RNF139","gene","UTERUS"
2,"RPS12","gene","UTERUS"
3,"RPS16","gene","UTERUS"
3,"RPS6KL1","gene","UTERUS"
2,"RUNX1","gene","UTERUS"
3,"SARS2","gene","UTERUS"
2,"SELENOF","gene","UTERUS"
1,"SENP8","gene","UTERUS"
3,"SETBP1","gene","UTERUS"
3,"SET","gene","UTERUS"
3,"SFR1","gene","UTERUS"
2,"SLC31A1","gene","UTERUS"
3,"SUPT5H","gene","UTERUS"
2,"TAF13","gene","UTERUS"
1,"TAF1A","gene","UTERUS"
3,"TAF5","gene","UTERUS"
3,"TAFAZZIN","gene","UTERUS"
1,"TBC1D23","gene","UTERUS"
3,"TBC1D8","gene","UTERUS"
3,"TCEA1","gene","UTERUS"
1,"TCF4","gene","UTERUS"
3,"TGDS","gene","UTERUS"
2,"TIMM23","gene","UTERUS"
3,"TMEM177","gene","UTERUS"
1,"TMTC3","gene","UTERUS"
2,"TOMM7","gene","UTERUS"
3,"TRAPPC5","gene","UTERUS"
3,"TREX1","gene","UTERUS"
3,"TSEN2","gene","UTERUS"
1,"TTC23","gene","UTERUS"
3,"TTI2","gene","UTERUS"
3,"TUBE1","gene","UTERUS"
3,"TXNL1","gene","UTERUS"
3,"UBR1","gene","UTERUS"
1,"USP31","gene","UTERUS"
1,"USP48","gene","UTERUS"
3,"UTP14A","gene","UTERUS"
2,"UTP25","gene","UTERUS"
2,"VAMP8","gene","UTERUS"
1,"WDR7","gene","UTERUS"
3,"ZC3H10","gene","UTERUS"
3,"ZC3H15","gene","UTERUS"
1,"ZEB1","gene","UTERUS"
2,"ZMAT2","gene","UTERUS"
1,"ZNF330","gene","UTERUS"
3,"ZNHIT6","gene","UTERUS"
