"","x"
"SRSF8_B",2
"SRSF9_B",3
"SRXN1_B",3
"SRY_B",1
"SS18L1_B",3
"SS18L2_B",3
"SS18_B",3
"SSBP1_B",3
"SSBP2_B",2
"SSBP3-AS1_B",2
"SSBP3_B",3
"SSBP4_B",3
"SSB_B",3
"SSC4D_B",1
"SSC5D_B",3
"SSH1_B",3
"SSH2_B",2
"SSH3_B",3
"SSMEM1_B",2
"SSNA1_B",3
"SSPN_B",2
"SSR1_B",3
"SSR2_B",1
"SSR3_B",3
"SSR4P1_B",3
"SSR4_B",3
"SSRP1_B",3
"SSTR1_B",3
"SSTR2_B",3
"SSTR3_B",2
"SSTR4_B",3
"SSTR5-AS1_B",1
"SSTR5_B",3
"SST_B",1
"SSU72_B",3
"SSUH2_B",2
"SSX1_B",1
"SSX2B_B",1
"SSX2IP_B",3
"SSX2_B",1
"SSX3_B",1
"SSX4B_B",2
"SSX4_B",2
"SSX5_B",1
"SSX7_B",1
"ST13_B",3
"ST14_B",3
"ST18_B",2
"ST20-MTHFS_B",3
"ST20_B",3
"ST3GAL1_B",3
"ST3GAL2_B",3
"ST3GAL3_B",3
"ST3GAL4_B",3
"ST3GAL5_B",2
"ST3GAL6_B",2
"ST6GAL1_B",2
"ST6GAL2_B",3
"ST6GALNAC1_B",2
"ST6GALNAC2_B",3
"ST6GALNAC3_B",2
"ST6GALNAC4_B",3
"ST6GALNAC5_B",2
"ST6GALNAC6_B",3
"ST7-AS1_B",2
"ST7-AS2_B",2
"ST7-OT4_B",3
"ST7L_B",2
"ST7_B",3
"ST8SIA1_B",3
"ST8SIA2_B",3
"ST8SIA3_B",1
"ST8SIA4_B",3
"ST8SIA5_B",3
"ST8SIA6-AS1_B",2
"ST8SIA6_B",3
"STAB1_B",3
"STAB2_B",2
"STAC2_B",3
"STAC3_B",3
"STAC_B",2
"STAG1_B",3
"STAG2_B",3
"STAG3L5P-PVRIG2P-PILRB_B",3
"STAG3_B",3
"STAM2_B",3
"STAMBPL1_B",2
"STAMBP_B",3
"STAM_B",2
"STAP1_B",2
"STAP2_B",1
"STARD10_B",1
"STARD13-AS_B",2
"STARD13_B",2
"STARD3NL_B",2
"STARD3_B",3
"STARD4-AS1_B",3
"STARD4_B",3
"STARD5_B",3
"STARD6_B",1
"STARD7_B",3
"STARD8_B",3
"STARD9_B",2
"STAR_B",1
"STAT1_B",1
"STAT2_B",3
"STAT3_B",1
"STAT4_B",2
"STAT5A_B",3
"STAT5B_B",3
"STAT6_B",3
"STATH_B",2
"STAU1_B",3
"STAU2-AS1_B",2
"STAU2_B",3
"STBD1_B",3
"STC1_B",2
"STC2_B",3
"STEAP1B_B",3
"STEAP1_B",3
"STEAP2-AS1_B",3
"STEAP2_B",2
"STEAP3-AS1_B",3
"STEAP3_B",3
"STEAP4_B",3
"STH_B",1
"STIL_B",2
"STIM1_B",3
"STIM2_B",3
"STIP1_B",3
"STK10_B",3
"STK11IP_B",3
"STK11_B",3
"STK16_B",3
"STK17A_B",3
"STK17B_B",2
"STK19_B",3
"STK24_B",3
"STK25_B",3
"STK26_B",3
"STK31_B",3
"STK32A_B",2
"STK32B_B",2
"STK32C_B",3
"STK33_B",2
"STK35_B",3
"STK36_B",3
"STK38L_B",2
"STK38_B",3
"STK39_B",2
"STK3_B",2
"STK40_B",3
"STK4_B",3
"STKLD1_B",3
"STMN1_B",3
"STMN2_B",2
"STMN3_B",3
"STMN4_B",2
"STMND1_B",1
"STOML1_B",3
"STOML2_B",3
"STOML3_B",2
"STOM_B",3
"STON1-GTF2A1L_B",2
"STON1_B",3
"STON2_B",2
"STOX1_B",3
"STOX2_B",2
"STPG1_B",3
"STPG2-AS1_B",2
"STPG2_B",2
"STPG3_B",3
"STRA6_B",2
"STRA8_B",2
"STRADA_B",3
"STRADB_B",3
"STRAP_B",3
"STRBP_B",2
"STRC_B",2
"STRIP1_B",3
"STRIP2_B",3
"STRN3_B",3
"STRN4_B",3
"STRN_B",3
"STS_B",2
"STT3A_B",2
"STT3B_B",3
"STUB1_B",3
"STUM_B",3
"STX10_B",3
"STX11_B",2
"STX12_B",3
"STX17_B",2
"STX18-AS1_B",3
"STX18-IT1_B",1
"STX18_B",3
"STX19_B",2
"STX1A_B",3
"STX1B_B",3
"STX2_B",2
"STX3_B",3
"STX4_B",3
"STX5_B",3
"STX6_B",3
"STX7_B",2
"STX8_B",2
"STXBP1_B",3
"STXBP2_B",3
"STXBP3_B",3
"STXBP4_B",2
"STXBP5-AS1_B",2
"STXBP5L_B",2
"STXBP5_B",2
"STXBP6_B",2
"STYK1_B",2
"STYXL1_B",2
"STYX_B",2
"SUB1_B",2
"SUCLA2_B",3
"SUCLG1_B",3
"SUCLG2_B",3
"SUCNR1_B",2
"SUCO_B",3
"SUDS3_B",3
"SUFU_B",3
"SUGCT_B",3
"SUGP1_B",3
"SUGP2_B",3
"SUGT1_B",3
"SULF1_B",2
"SULF2_B",3
"SULT1A1_B",3
"SULT1A2_B",3
"SULT1A3_B",3
"SULT1A4_B",3
"SULT1B1_B",2
"SULT1C2_B",2
"SULT1C3_B",2
"SULT1C4_B",2
"SULT1E1_B",2
"SULT2A1_B",2
"SULT2B1_B",2
"SULT4A1_B",3
"SULT6B1_B",1
"SUMF1_B",3
"SUMF2_B",3
"SUMO1_B",3
"SUMO2_B",3
"SUMO3_B",3
"SUMO4_B",2
"SUN1_B",3
"SUN2_B",3
"SUN3_B",2
"SUN5_B",2
"SUOX_B",3
"SUPT16H_B",3
"SUPT20HL1_B",3
"SUPT20HL2_B",3
"SUPT20H_B",3
"SUPT3H_B",2
"SUPT4H1_B",3
"SUPT5H_B",3
"SUPT6H_B",3
"SUPT7L_B",3
"SUPV3L1_B",3
"SURF1_B",3
"SURF2_B",3
"SURF4_B",3
"SURF6_B",3
"SUSD1_B",3
"SUSD2_B",3
"SUSD3_B",3
"SUSD4_B",1
"SUSD5_B",3
"SUSD6_B",3
"SUV39H1_B",3
"SUV39H2_B",3
"SUZ12_B",3
"SV2A_B",3
"SV2B_B",2
"SV2C_B",2
"SVBP_B",3
"SVEP1_B",2
"SVIL_B",3
"SVIP_B",3
"SVOPL_B",2
"SVOP_B",2
"SWAP70_B",2
"SWI5_B",3
"SWSAP1_B",3
"SWT1_B",3
"SYAP1_B",1
"SYBU_B",2
"SYCE1L_B",3
"SYCE1_B",3
"SYCE2_B",3
"SYCE3_B",3
"SYCN_B",1
"SYCP1_B",2
"SYCP2L_B",3
"SYCP2_B",3
"SYCP3_B",3
"SYDE1_B",3
"SYDE2_B",3
"SYF2_B",3
"SYK_B",2
"SYMPK_B",3
"SYN1_B",3
"SYN2_B",2
"SYN3_B",2
"SYNCRIP_B",3
"SYNC_B",3
"SYNDIG1L_B",3
"SYNDIG1_B",3
"SYNE1_B",2
"SYNE2_B",2
"SYNE3_B",2
"SYNE4_B",3
"SYNGAP1_B",3
"SYNGR1_B",3
"SYNGR2_B",3
"SYNGR3_B",3
"SYNGR4_B",2
"SYNJ1_B",3
"SYNJ2-IT1_B",1
"SYNJ2_B",3
"SYNM_B",3
"SYNPO2L_B",2
"SYNPO2_B",2
"SYNPO_B",2
"SYNPR-AS1_B",1
"SYNPR_B",2
"SYNRG_B",3
"SYP-AS1_B",3
"SYPL1_B",3
"SYPL2_B",3
"SYP_B",3
"SYS1-DBNDD2_B",3
"SYS1_B",3
"SYT10_B",2
"SYT11_B",3
"SYT12_B",2
"SYT13_B",1
"SYT14_B",2
"SYT15_B",3
"SYT16_B",2
"SYT17_B",3
"SYT1_B",2
"SYT2_B",3
"SYT3_B",3
"SYT4_B",1
"SYT5_B",1
"SYT6_B",3
"SYT7_B",3
"SYT8_B",1
"SYT9_B",3
"SYTL1_B",1
"SYTL2_B",2
"SYTL3_B",2
"SYTL4_B",2
"SYTL5_B",2
"SYVN1_B",3
"SZRD1_B",3
"SZT2_B",3
"TAAR1_B",2
"TAAR2_B",2
"TAAR5_B",1
"TAAR6_B",1
"TAAR8_B",1
"TAAR9_B",1
"TAB1_B",3
"TAB2_B",2
"TAB3_B",3
"TAC1_B",2
"TAC3_B",3
"TAC4_B",3
"TACC1_B",2
"TACC2_B",2
"TACC3_B",3
"TACO1_B",3
"TACR1_B",3
"TACR2_B",3
"TACR3_B",2
"TACSTD2_B",1
"TADA1_B",3
"TADA2A_B",3
"TADA2B_B",3
"TADA3_B",3
"TAF10_B",3
"TAF11_B",2
"TAF12_B",3
"TAF13_B",3
"TAF15_B",3
"TAF1A-AS1_B",1
"TAF1A_B",3
"TAF1B_B",3
"TAF1C_B",3
"TAF1D_B",3
"TAF1L_B",3
"TAF1_B",3
"TAF2_B",2
"TAF3_B",3
"TAF4B_B",3
"TAF4_B",3
"TAF5L_B",2
"TAF5_B",3
"TAF6L_B",3
"TAF6_B",3
"TAF7L_B",2
"TAF7_B",3
"TAF8_B",3
"TAF9B_B",3
"TAFAZZIN_B",1
"TAGAP_B",2
"TAGLN2_B",3
"TAGLN3_B",2
"TAGLN_B",3
"TAL1_B",3
"TAL2_B",2
"TALDO1_B",3
"TAMM41_B",3
"TANC1_B",2
"TANC2_B",2
"TANGO2_B",3
"TANGO6_B",3
"TANK_B",2
"TAOK1_B",3
"TAOK2_B",3
"TAOK3_B",3
"TAP1_B",3
"TAP2_B",3
"TAPBPL_B",3
"TAPBP_B",3
"TAPT1-AS1_B",1
"TAPT1_B",2
"TARBP1_B",2
"TARBP2_B",3
"TARDBP_B",3
"TARID_B",3
"TARM1_B",2
"TARS2_B",3
"TAS1R1_B",3
"TAS1R2_B",1
"TAS1R3_B",3
"TAS2R10_B",2
"TAS2R13_B",2
"TAS2R14_B",2
"TAS2R16_B",1
"TAS2R19_B",2
"TAS2R1_B",1
"TAS2R20_B",2
"TAS2R30_B",2
"TAS2R31_B",2
"TAS2R38_B",2
"TAS2R39_B",1
"TAS2R3_B",2
"TAS2R40_B",2
"TAS2R41_B",1
"TAS2R42_B",2
"TAS2R43_B",2
"TAS2R46_B",2
"TAS2R4_B",2
"TAS2R50_B",2
"TAS2R5_B",2
"TAS2R60_B",1
"TAS2R7_B",2
"TAS2R8_B",2
"TAS2R9_B",2
"TASP1_B",2
"TAT-AS1_B",2
"TATDN1_B",2
"TATDN2_B",3
"TATDN3_B",3
"TAT_B",2
"TAX1BP1_B",2
"TAX1BP3_B",3
"TBATA_B",3
"TBC1D10A_B",3
"TBC1D10B_B",3
"TBC1D10C_B",3
"TBC1D12_B",2
"TBC1D13_B",3
"TBC1D14_B",3
"TBC1D15_B",2
"TBC1D16_B",3
"TBC1D17_B",3
"TBC1D19_B",3
"TBC1D1_B",2
"TBC1D20_B",3
"TBC1D21_B",1
"TBC1D22A-AS1_B",2
"TBC1D22A_B",3
"TBC1D22B_B",3
"TBC1D23_B",3
"TBC1D24_B",3
"TBC1D25_B",3
"TBC1D26_B",3
"TBC1D28_B",3
"TBC1D2B_B",3
"TBC1D2_B",3
"TBC1D30_B",2
"TBC1D31_B",3
"TBC1D32_B",2
"TBC1D3B_B",3
"TBC1D3C_B",3
"TBC1D3E_B",2
"TBC1D3F_B",3
"TBC1D3G_B",3
"TBC1D3H_B",3
"TBC1D3I_B",3
"TBC1D3K_B",3
"TBC1D3P1-DHX40P1_B",3
"TBC1D3_B",3
"TBC1D4_B",2
"TBC1D5_B",2
"TBC1D8B_B",3
"TBC1D8_B",2
"TBC1D9B_B",3
"TBC1D9_B",3
"TBCA_B",3
"TBCB_B",3
"TBCCD1_B",3
"TBCC_B",3
"TBCD_B",2
"TBCEL_B",3
"TBCE_B",1
"TBCK_B",2
"TBK1_B",3
"TBKBP1_B",3
"TBL1XR1_B",3
"TBL1X_B",3
"TBL1Y_B",3
"TBL2_B",3
"TBL3_B",3
"TBPL1_B",3
"TBPL2_B",3
"TBP_B",1
"TBR1_B",1
"TBRG1_B",3
"TBRG4_B",3
"TBX10_B",2
"TBX15_B",2
"TBX18-AS1_B",2
"TBX18_B",3
"TBX19_B",2
"TBX1_B",3
"TBX2-AS1_B",3
"TBX20_B",3
"TBX21_B",3
"TBX22_B",2
"TBX2_B",3
"TBX3_B",1
"TBX4_B",3
"TBX5-AS1_B",2
"TBX5_B",3
"TBX6_B",3
"TBXA2R_B",3
"TBXAS1_B",3
"TBXT_B",1
"TC2N_B",2
"TCAF1_B",3
"TCAF2_B",2
"TCAIM_B",3
"TCAM1P_B",3
"TCAP_B",3
"TCEA1_B",3
"TCEA2_B",3
"TCEA3_B",3
"TCEAL1_B",2
"TCEAL2_B",3
"TCEAL3_B",3
"TCEAL4_B",2
"TCEAL5_B",3
"TCEAL6_B",1
"TCEAL7_B",3
"TCEAL8_B",3
"TCEAL9_B",1
"TCEANC2_B",3
"TCEANC_B",2
"TCERG1L-AS1_B",1
"TCERG1L_B",1
"TCERG1_B",2
"TCF12_B",3
"TCF15_B",3
"TCF19_B",3
"TCF20_B",3
"TCF21_B",3
"TCF23_B",3
"TCF24_B",1
"TCF25_B",3
"TCF3_B",3
"TCF4-AS1_B",2
"TCF4_B",2
"TCF7L1_B",3
"TCF7L2_B",3
"TCF7_B",3
"TCFL5_B",3
"TCHHL1_B",1
"TCHH_B",2
"TCHP_B",3
"TCIRG1_B",3
"TCL1A_B",3
"TCL1B_B",3
"TCN1_B",1
"TCN2_B",3
"TCOF1_B",3
"TCP10L_B",2
"TCP11L1_B",2
"TCP11L2_B",3
"TCP11X1_B",2
"TCP11X2_B",1
"TCP11_B",3
"TCP1_B",3
"TCTA_B",3
"TCTE1_B",3
"TCTN1_B",3
"TCTN2_B",3
"TCTN3_B",3
"TDGF1P3_B",1
"TDGF1_B",2
"TDG_B",3
"TDH_B",1
"TDO2_B",2
"TDP1_B",2
"TDP2_B",3
"TDRD10_B",3
"TDRD12_B",3
"TDRD15_B",1
"TDRD1_B",2
"TDRD3_B",2
"TDRD5_B",2
"TDRD6_B",3
"TDRD7_B",3
"TDRD9_B",2
"TDRG1_B",3
"TDRKH_B",3
"TDRP_B",3
"TEAD1_B",3
"TEAD2_B",3
"TEAD3_B",3
"TEAD4_B",3
"TECPR1_B",3
"TECPR2_B",3
"TECRL_B",1
"TECR_B",3
"TECTA_B",2
"TECTB_B",2
"TEC_B",2
"TEDDM1_B",2
"TEFM_B",3
"TEF_B",3
"TEKT1_B",3
"TEKT2_B",3
"TEKT3_B",2
"TEKT4_B",2
"TEKT5_B",2
"TEK_B",2
"TELO2_B",3
"TENM1_B",2
"TENM2_B",2
"TENM3_B",2
"TENM4_B",2
"TEP1_B",3
"TEPP_B",2
"TERB1_B",2
"TERB2_B",2
"TERC_B",3
"TERF1_B",3
"TERF2IP_B",3
"TERF2_B",3
"TERT_B",1
"TESC_B",3
"TESK1_B",3
"TESK2_B",2
"TESMIN_B",3
"TESPA1_B",2
"TES_B",2
"TET1_B",2
"TET2_B",3
"TET3_B",3
"TEX101_B",2
"TEX10_B",3
"TEX11_B",1
"TEX12_B",3
"TEX13A_B",1
"TEX13B_B",1
"TEX13C_B",3
"TEX14_B",2
"TEX15_B",2
"TEX19_B",3
"TEX22_B",3
"TEX26-AS1_B",1
"TEX261_B",3
"TEX264_B",3
"TEX26_B",3
"TEX28_B",1
"TEX29_B",2
"TEX2_B",3
"TEX30_B",3
"TEX33_B",3
"TEX35_B",3
"TEX36-AS1_B",1
"TEX36_B",3
"TEX37_B",3
"TEX38_B",2
"TEX41_B",2
"TEX43_B",1
"TEX9_B",2
"TFAM_B",3
"TFAP2A_B",2
"TFAP2B_B",2
"TFAP2C_B",3
"TFAP2D_B",1
"TFAP2E_B",3
"TFAP4_B",3
"TFB1M_B",2
"TFB2M_B",3
"TFCP2L1_B",2
"TFCP2_B",3
"TFDP1_B",3
"TFDP2_B",2
"TFDP3_B",1
"TFE3_B",3
"TFEB_B",3
"TFEC_B",2
"TFF1_B",1
"TFF2_B",1
"TFF3_B",2
"TFG_B",3
"TFIP11_B",3
"TFPI2_B",1
"TFPI_B",2
"TFPT_B",3
"TFR2_B",3
"TFRC_B",1
"TGDS_B",3
"TGFA-IT1_B",1
"TGFA_B",3
"TGFB1I1_B",3
"TGFB1_B",3
"TGFB2-OT1_B",2
"TGFB2_B",2
"TGFB3_B",3
"TGFBI_B",3
"TGFBR1_B",2
"TGFBR2_B",2
"TGFBR3L_B",3
"TGFBR3_B",2
"TGFBRAP1_B",3
"TGIF1_B",2
"TGIF2LX_B",1
"TGIF2LY_B",1
"TGIF2_B",3
"TGM1_B",3
"TGM2_B",3
"TGM3_B",1
"TGM4_B",1
"TGM5_B",2
"TGM6_B",1
"TGM7_B",2
"TGOLN2_B",2
"TGS1_B",3
"TG_B",1
"TH2LCRR_B",3
"THADA_B",3
"THAP10_B",3
"THAP11_B",3
"THAP12_B",3
"THAP1_B",3
"THAP2_B",3
"THAP3_B",3
"THAP4_B",3
"THAP5_B",3
"THAP6_B",3
"THAP7-AS1_B",3
"THAP7_B",3
"THAP8_B",3
"THAP9-AS1_B",3
"THAP9_B",2
"THBD_B",3
"THBS1_B",3
"THBS2_B",3
"THBS3_B",3
"THBS4_B",2
"THEG5_B",2
"THEGL_B",3
"THEG_B",3
"THEM4_B",3
"THEM5_B",3
"THEM6_B",3
"THEMIS2_B",3
"THEMIS_B",2
"THG1L_B",2
"THNSL1_B",3
"THNSL2_B",3
"THOC1_B",2
"THOC2_B",3
"THOC3_B",3
"THOC5_B",3
"THOC6_B",3
"THOC7-AS1_B",2
"THOC7_B",3
"THOP1_B",3
"THPO_B",3
"THRAP3_B",3
"THRA_B",3
"THRB_B",2
"THRIL_B",3
"THRSP_B",1
"THSD1_B",3
"THSD4-AS1_B",2
"THSD4_B",2
"THSD7A_B",2
"THSD7B_B",3
"THTPA_B",3
"THUMPD1_B",3
"THUMPD2_B",3
"THUMPD3-AS1_B",3
"THUMPD3_B",3
"THY1_B",3
"THYN1_B",2
"TH_B",3
"TIA1_B",3
"TIAL1_B",3
"TIAM1_B",2
"TIAM2_B",2
"TICAM1_B",3
"TICAM2_B",3
"TICRR_B",3
"TIE1_B",3
"TIFAB_B",3
"TIFA_B",1
"TIGAR_B",3
"TIGD1_B",1
"TIGD2_B",2
"TIGD3_B",3
"TIGD4_B",3
"TIGD5_B",3
"TIGD6_B",3
"TIGD7_B",3
"TIGIT_B",2
"TIMD4_B",2
"TIMELESS_B",3
"TIMM10B_B",3
"TIMM10_B",3
"TIMM13_B",3
"TIMM17A_B",3
"TIMM17B_B",3
"TIMM21_B",3
"TIMM22_B",3
"TIMM23B_B",3
"TIMM23_B",3
"TIMM44_B",3
"TIMM50_B",3
"TIMM8A_B",3
"TIMM8B_B",3
"TIMM9_B",3
"TIMMDC1_B",3
"TIMP1_B",3
"TIMP2_B",3
"TIMP3_B",2
"TIMP4_B",2
"TINAGL1_B",3
"TINAG_B",2
"TINCR_B",3
"TINF2_B",3
"TIPARP_B",2
"TIPIN_B",2
"TIPRL_B",3
"TIRAP_B",3
"TJAP1_B",3
"TJP1_B",3
"TJP2_B",2
"TJP3_B",1
"TK1_B",3
"TK2_B",3
"TKFC_B",3
"TKTL1_B",2
"TKTL2_B",2
"TKT_B",3
"TLCD1_B",1
"TLCD2_B",3
"TLDC2_B",2
"TLE1_B",2
"TLE2_B",3
"TLE3_B",2
"TLE4_B",2
"TLE6_B",3
"TLK1_B",2
"TLK2_B",3
"TLL1_B",2
"TLL2_B",3
"TLN1_B",3
"TLN2_B",2
"TLR10_B",2
"TLR1_B",2
"TLR2_B",2
"TLR3_B",2
"TLR4_B",2
"TLR5_B",3
"TLR6_B",2
"TLR7_B",2
"TLR8-AS1_B",2
"TLR8_B",2
"TLR9_B",3
"TLX1NB_B",3
"TLX1_B",3
"TLX2_B",3
"TLX3_B",3
"TM2D1_B",3
"TM2D2_B",3
"TM2D3_B",3
"TM4SF1-AS1_B",1
"TM4SF18_B",2
"TM4SF19-AS1_B",3
"TM4SF1_B",2
"TM4SF20_B",1
"TM4SF4_B",1
"TM4SF5_B",1
"TM6SF1_B",3
"TM6SF2_B",3
"TM7SF2_B",1
"TM7SF3_B",3
"TM9SF1_B",3
"TM9SF2_B",3
"TM9SF3_B",3
"TM9SF4_B",3
"TMA16_B",3
"TMA7_B",3
"TMBIM1_B",2
"TMBIM4_B",3
"TMBIM6_B",3
"TMC1_B",2
"TMC2_B",2
"TMC3_B",2
"TMC4_B",3
"TMC5_B",2
"TMC6_B",3
"TMC7_B",3
"TMC8_B",3
"TMCC1_B",2
"TMCC2_B",2
"TMCC3_B",3
"TMCO1_B",3
"TMCO2_B",1
"TMCO3_B",2
"TMCO4_B",3
"TMCO5A_B",2
"TMCO6_B",3
"TMED10_B",3
"TMED11P_B",1
"TMED1_B",3
"TMED2_B",3
"TMED3_B",3
"TMED4_B",3
"TMED5_B",3
"TMED6_B",1
"TMED8_B",3
"TMED9_B",3
"TMEFF1_B",3
"TMEFF2_B",3
"TMEM100_B",2
"TMEM101_B",2
"TMEM102_B",3
"TMEM104_B",3
"TMEM105_B",3
"TMEM106A_B",2
"TMEM106B_B",3
"TMEM106C_B",3
"TMEM107_B",3
"TMEM108_B",2
"TMEM109_B",3
"TMEM114_B",1
"TMEM115_B",3
"TMEM116_B",2
"TMEM117_B",2
"TMEM119_B",3
"TMEM11_B",3
"TMEM120A_B",3
"TMEM120B_B",3
"TMEM121_B",3
"TMEM123_B",3
"TMEM125_B",1
"TMEM126A_B",2
"TMEM126B_B",3
"TMEM127_B",3
"TMEM128_B",3
"TMEM129_B",3
"TMEM130_B",3
"TMEM131_B",3
"TMEM132A_B",3
"TMEM132B_B",2
"TMEM132C_B",1
"TMEM132D_B",3
"TMEM132E_B",3
"TMEM134_B",3
"TMEM135_B",2
"TMEM138_B",3
"TMEM139_B",2
"TMEM140_B",3
"TMEM141_B",3
"TMEM143_B",3
"TMEM144_B",3
"TMEM145_B",3
"TMEM147-AS1_B",3
"TMEM147_B",3
"TMEM14A_B",3
"TMEM14B_B",3
"TMEM14C_B",3
"TMEM14EP_B",2
"TMEM150A_B",3
"TMEM150B_B",3
"TMEM150C_B",3
"TMEM151A_B",3
"TMEM151B_B",3
"TMEM154_B",3
"TMEM156_B",2
"TMEM158_B",3
"TMEM160_B",3
"TMEM161A_B",3
"TMEM161B_B",2
"TMEM163_B",3
"TMEM164_B",2
"TMEM165_B",3
"TMEM167A_B",3
"TMEM167B_B",3
"TMEM168_B",3
"TMEM169_B",3
"TMEM170A_B",3
"TMEM170B_B",3
"TMEM171_B",3
"TMEM174_B",1
"TMEM175_B",3
"TMEM176A_B",3
"TMEM176B_B",3
"TMEM177_B",3
"TMEM178A_B",2
"TMEM178B_B",3
"TMEM179B_B",3
"TMEM179_B",3
"TMEM17_B",3
"TMEM181_B",3
"TMEM182_B",2
"TMEM183A_B",3
"TMEM184A_B",3
"TMEM184B_B",3
"TMEM184C_B",3
"TMEM185A_B",3
"TMEM185B_B",3
"TMEM186_B",3
"TMEM187_B",3
"TMEM18_B",3
"TMEM190_B",3
"TMEM191B_B",2
"TMEM191C_B",2
"TMEM192_B",3
"TMEM196_B",1
"TMEM198B_B",3
"TMEM198_B",1
"TMEM199_B",3
"TMEM19_B",2
"TMEM200A_B",2
"TMEM200B_B",3
"TMEM200C_B",2
"TMEM201_B",3
"TMEM202_B",2
"TMEM203_B",3
"TMEM204_B",3
"TMEM205_B",3
"TMEM207_B",1
"TMEM208_B",3
"TMEM209_B",3
"TMEM210_B",3
"TMEM212_B",2
"TMEM213_B",3
"TMEM214_B",3
"TMEM215_B",3
"TMEM216_B",3
"TMEM217_B",2
"TMEM218_B",3
"TMEM219_B",3
"TMEM220-AS1_B",3
"TMEM220_B",3
"TMEM221_B",2
"TMEM222_B",3
"TMEM223_B",3
"TMEM225_B",1
"TMEM229A_B",3
"TMEM229B_B",3
"TMEM230_B",3
"TMEM231_B",3
"TMEM232_B",2
"TMEM233_B",2
"TMEM234_B",3
"TMEM235_B",3
"TMEM236_B",2
"TMEM237_B",3
"TMEM238_B",1
"TMEM239_B",3
"TMEM240_B",3
"TMEM241_B",3
"TMEM242_B",3
"TMEM243_B",3
"TMEM244_B",2
"TMEM245_B",3
"TMEM246-AS1_B",2
"TMEM248_B",3
"TMEM249_B",3
"TMEM252_B",2
"TMEM253_B",2
"TMEM254_B",3
"TMEM255A_B",3
"TMEM255B_B",3
"TMEM258_B",1
"TMEM259_B",3
"TMEM25_B",3
"TMEM260_B",2
"TMEM262_B",3
"TMEM263_B",3
"TMEM265_B",3
"TMEM266_B",3
"TMEM267_B",3
"TMEM26_B",3
"TMEM30A_B",3
"TMEM30B_B",1
"TMEM31_B",3
"TMEM33_B",3
"TMEM35A_B",3
"TMEM35B_B",3
"TMEM37_B",3
"TMEM38A_B",3
"TMEM38B_B",2
"TMEM39A_B",3
"TMEM39B_B",3
"TMEM40_B",1
"TMEM41A_B",3
"TMEM41B_B",3
"TMEM42_B",3
"TMEM43_B",3
"TMEM44_B",3
"TMEM45A_B",2
"TMEM45B_B",3
"TMEM47_B",3
"TMEM50A_B",3
"TMEM50B_B",3
"TMEM51-AS1_B",1
"TMEM51_B",3
"TMEM52B_B",2
"TMEM52_B",1
"TMEM53_B",3
"TMEM54_B",3
"TMEM59L_B",3
"TMEM59_B",3
"TMEM60_B",3
"TMEM61_B",2
"TMEM62_B",2
"TMEM63A_B",3
"TMEM63B_B",3
"TMEM63C_B",3
"TMEM64_B",3
"TMEM65_B",2
"TMEM67_B",3
"TMEM68_B",2
"TMEM69_B",3
"TMEM70_B",3
"TMEM71_B",2
"TMEM72-AS1_B",3
"TMEM72_B",1
"TMEM74B_B",3
"TMEM74_B",2
"TMEM79_B",3
"TMEM80_B",3
"TMEM81_B",2
"TMEM82_B",3
"TMEM86A_B",3
"TMEM86B_B",3
"TMEM87A_B",3
"TMEM87B_B",3
"TMEM88B_B",3
"TMEM88_B",3
"TMEM89_B",1
"TMEM8B_B",3
"TMEM91_B",3
"TMEM92-AS1_B",3
"TMEM92_B",2
"TMEM94_B",2
"TMEM95_B",3
"TMEM97_B",1
"TMEM98_B",3
"TMEM9B-AS1_B",3
"TMEM9B_B",3
"TMEM9_B",3
"TMF1_B",3
"TMIE_B",3
"TMIGD1_B",1
"TMIGD2_B",3
"TMIGD3_B",1
"TMLHE-AS1_B",3
"TMLHE_B",2
"TMOD1_B",1
"TMOD2_B",3
"TMOD3_B",3
"TMOD4_B",2
"TMPO-AS1_B",3
"TMPO_B",3
"TMPPE_B",3
"TMPRSS11A_B",1
"TMPRSS11BNL_B",1
"TMPRSS11B_B",1
"TMPRSS11D_B",2
"TMPRSS11E_B",1
"TMPRSS11F_B",1
"TMPRSS12_B",3
"TMPRSS13_B",1
"TMPRSS15_B",2
"TMPRSS2_B",1
"TMPRSS3_B",2
"TMPRSS4_B",1
"TMPRSS5_B",2
"TMPRSS6_B",3
"TMPRSS7_B",2
"TMPRSS9_B",3
"TMSB10_B",3
"TMSB15A_B",3
"TMSB15B_B",3
"TMSB4X_B",3
"TMSB4Y_B",1
"TMTC1_B",2
"TMTC2_B",3
"TMTC3_B",2
"TMTC4_B",3
"TMUB1_B",3
"TMUB2_B",3
"TMX1_B",3
"TMX3_B",3
"TMX4_B",3
"TNC_B",3
"TNFAIP1_B",3
"TNFAIP2_B",3
"TNFAIP3_B",2
"TNFAIP6_B",1
"TNFAIP8L1_B",3
"TNFAIP8L3_B",2
"TNFAIP8_B",2
"TNFRSF10A_B",3
"TNFRSF10B_B",2
"TNFRSF10C_B",3
"TNFRSF10D_B",1
"TNFRSF11A_B",2
"TNFRSF11B_B",3
"TNFRSF12A_B",1
"TNFRSF13B_B",3
"TNFRSF13C_B",3
"TNFRSF14_B",3
"TNFRSF17_B",2
"TNFRSF18_B",3
"TNFRSF19_B",3
"TNFRSF1A_B",3
"TNFRSF1B_B",3
