"","x"
"SEL1L3_B",2
"SEL1L_B",2
"SELENBP1_B",2
"SELENOF_B",2
"SELE_B",1
"SELL_B",1
"SELPLG_B",3
"SELP_B",3
"SEMA3A_B",1
"SEMA3B_B",2
"SEMA3C_B",2
"SEMA3D_B",3
"SEMA3E_B",3
"SEMA3F-AS1_B",2
"SEMA3F_B",2
"SEMA3G_B",1
"SEMA4A_B",2
"SEMA4B_B",2
"SEMA4C_B",2
"SEMA4D_B",2
"SEMA4F_B",2
"SEMA4G_B",2
"SEMA5A_B",3
"SEMA5B_B",3
"SEMA6A-AS1_B",1
"SEMA6A_B",1
"SEMA6B_B",2
"SEMA6C_B",2
"SEMA6D_B",3
"SEMA7A_B",2
"SEMG1_B",1
"SEMG2_B",1
"SENCR_B",3
"SENP1_B",2
"SENP2_B",2
"SENP5_B",2
"SENP6_B",3
"SENP7_B",2
"SENP8_B",3
"SEPHS1_B",2
"SEPHS2_B",2
"SEPSECS_B",2
"SERAC1_B",2
"SERBP1_B",2
"SERF1A_B",2
"SERF2_B",2
"SERGEF_B",2
"SERHL2_B",2
"SERHL_B",2
"SERINC1_B",2
"SERINC2_B",2
"SERINC3_B",2
"SERINC4_B",2
"SERINC5_B",3
"SERP1_B",2
"SERP2_B",2
"SERPINA10_B",1
"SERPINA11_B",1
"SERPINA12_B",1
"SERPINA1_B",2
"SERPINA2_B",1
"SERPINA3_B",2
"SERPINA4_B",1
"SERPINA5_B",2
"SERPINA6_B",1
"SERPINA7_B",1
"SERPINA9_B",1
"SERPINB10_B",1
"SERPINB11_B",1
"SERPINB12_B",1
"SERPINB13_B",1
"SERPINB1_B",2
"SERPINB2_B",1
"SERPINB3_B",1
"SERPINB4_B",1
"SERPINB5_B",3
"SERPINB6_B",3
"SERPINB7_B",1
"SERPINB8_B",2
"SERPINB9_B",3
"SERPINC1_B",3
"SERPIND1_B",3
"SERPINE1_B",1
"SERPINE2_B",3
"SERPINE3_B",3
"SERPINF1_B",2
"SERPINF2_B",2
"SERPING1_B",2
"SERPINH1_B",2
"SERPINI1_B",2
"SERPINI2_B",1
"SERTAD1_B",2
"SERTAD2_B",2
"SERTAD3_B",2
"SERTAD4_B",2
"SERTM1_B",2
"SESN1_B",2
"SESN2_B",2
"SESN3_B",2
"SESTD1_B",3
"SETBP1_B",2
"SETD1A_B",2
"SETD1B_B",2
"SETD2_B",2
"SETD3_B",2
"SETD4_B",2
"SETD5_B",2
"SETD6_B",2
"SETD7_B",2
"SETD9_B",2
"SETDB1_B",2
"SETMAR_B",2
"SETSIP_B",2
"SETX_B",2
"SET_B",2
"SEZ6L2_B",2
"SEZ6L_B",2
"SEZ6_B",2
"SF1_B",2
"SF3A1_B",2
"SF3A2_B",2
"SF3A3_B",2
"SF3B1_B",2
"SF3B2_B",2
"SF3B3_B",2
"SF3B4_B",2
"SF3B5_B",2
"SF3B6_B",2
"SFI1_B",3
"SFMBT1_B",2
"SFMBT2_B",2
"SFN_B",2
"SFPQ_B",2
"SFR1_B",2
"SFRP1_B",2
"SFRP2_B",1
"SFRP4_B",2
"SFRP5_B",2
"SFSWAP_B",2
"SFT2D1_B",2
"SFT2D2_B",2
"SFT2D3_B",2
"SFTA1P_B",1
"SFTA2_B",1
"SFTA3_B",1
"SFTPA1_B",1
"SFTPA2_B",1
"SFTPB_B",1
"SFTPC_B",1
"SFTPD_B",2
"SFXN1_B",2
"SFXN2_B",2
"SFXN3_B",2
"SFXN4_B",2
"SFXN5_B",2
"SGCA_B",2
"SGCB_B",2
"SGCD_B",3
"SGCE_B",2
"SGCG_B",3
"SGCZ_B",1
"SGF29_B",2
"SGIP1_B",2
"SGK1_B",1
"SGK2_B",3
"SGK3_B",2
"SGMS1_B",3
"SGMS2_B",3
"SGO1-AS1_B",3
"SGO1_B",2
"SGO2_B",3
"SGPL1_B",2
"SGPP1_B",2
"SGPP2_B",3
"SGSH_B",2
"SGSM1_B",2
"SGSM2_B",2
"SGSM3_B",2
"SGTA_B",2
"SGTB_B",2
"SH2B1_B",2
"SH2B2_B",2
"SH2B3_B",2
"SH2D1A_B",1
"SH2D1B_B",1
"SH2D2A_B",2
"SH2D3A_B",2
"SH2D3C_B",3
"SH2D4A_B",2
"SH2D4B_B",1
"SH2D5_B",2
"SH2D6_B",2
"SH2D7_B",3
"SH3BGRL2_B",3
"SH3BGRL3_B",2
"SH3BGRL_B",3
"SH3BGR_B",2
"SH3BP1_B",2
"SH3BP2_B",2
"SH3BP4_B",2
"SH3BP5-AS1_B",1
"SH3BP5L_B",2
"SH3BP5_B",1
"SH3D19_B",3
"SH3D21_B",2
"SH3GL1_B",2
"SH3GL2_B",3
"SH3GL3_B",3
"SH3GLB1_B",2
"SH3GLB2_B",2
"SH3KBP1_B",3
"SH3PXD2A-AS1_B",1
"SH3PXD2A_B",2
"SH3PXD2B_B",2
"SH3RF1_B",2
"SH3RF2_B",1
"SH3RF3_B",2
"SH3TC1_B",2
"SH3TC2_B",2
"SH3YL1_B",2
"SHANK1_B",2
"SHANK2-AS1_B",1
"SHANK2-AS3_B",1
"SHANK2_B",3
"SHANK3_B",2
"SHARPIN_B",2
"SHBG_B",2
"SHB_B",2
"SHC1_B",2
"SHC2_B",2
"SHC3_B",3
"SHC4_B",3
"SHCBP1L_B",1
"SHCBP1_B",3
"SHD_B",2
"SHE_B",2
"SHF_B",3
"SHH_B",1
"SHISA2_B",2
"SHISA3_B",2
"SHISA4_B",2
"SHISA5_B",2
"SHISA6_B",2
"SHISA7_B",2
"SHISA8_B",1
"SHISA9_B",2
"SHKBP1_B",2
"SHMT1_B",3
"SHMT2_B",2
"SHOC2_B",2
"SHOX2_B",2
"SHOX_B",1
"SHPK_B",2
"SHPRH_B",2
"SHQ1_B",2
"SHROOM1_B",2
"SHROOM2_B",2
"SHROOM3_B",3
"SHROOM4_B",2
"SHTN1_B",2
"SIAE_B",2
"SIAH1_B",2
"SIAH2_B",2
"SIAH3_B",1
"SIDT1_B",3
"SIDT2_B",2
"SIGIRR_B",2
"SIGLEC10_B",2
"SIGLEC11_B",2
"SIGLEC12_B",2
"SIGLEC14_B",2
"SIGLEC15_B",2
"SIGLEC16_B",2
"SIGLEC1_B",3
"SIGLEC5_B",2
"SIGLEC6_B",1
"SIGLEC7_B",2
"SIGLEC8_B",2
"SIGLEC9_B",2
"SIGLECL1_B",1
"SIGMAR1_B",2
"SIK1_B",1
"SIK2_B",3
"SIK3_B",3
"SIKE1_B",2
"SIL1_B",2
"SIM1_B",1
"SIM2_B",2
"SIMC1_B",3
"SIN3A_B",2
"SIN3B_B",2
"SIPA1L1_B",3
"SIPA1L2_B",2
"SIPA1L3_B",2
"SIPA1_B",2
"SIRPA_B",2
"SIRPB1_B",2
"SIRPB2_B",3
"SIRPD_B",2
"SIRPG-AS1_B",1
"SIRPG_B",3
"SIRT1_B",2
"SIRT2_B",2
"SIRT3_B",2
"SIRT4_B",3
"SIRT5_B",2
"SIRT6_B",2
"SIRT7_B",2
"SIT1_B",2
"SIVA1_B",2
"SIX1_B",2
"SIX2_B",2
"SIX3-AS1_B",1
"SIX3_B",1
"SIX4_B",2
"SIX5_B",2
"SIX6_B",1
"SI_B",1
"SKA1_B",2
"SKA2_B",2
"SKA3_B",1
"SKAP1_B",1
"SKAP2_B",2
"SKIDA1_B",2
"SKIL_B",2
"SKI_B",2
"SKOR1_B",2
"SKOR2_B",1
"SKP1_B",2
"SKP2_B",2
"SLA2_B",2
"SLAIN1_B",2
"SLAIN2_B",2
"SLAMF1_B",1
"SLAMF6_B",3
"SLAMF7_B",1
"SLAMF8_B",2
"SLAMF9_B",1
"SLA_B",3
"SLBP_B",2
"SLC10A1_B",2
"SLC10A2_B",1
"SLC10A3_B",2
"SLC10A4_B",2
"SLC10A5_B",3
"SLC10A6_B",1
"SLC10A7_B",3
"SLC11A1_B",3
"SLC11A2_B",2
"SLC12A1_B",1
"SLC12A2_B",2
"SLC12A3_B",1
"SLC12A4_B",2
"SLC12A5_B",2
"SLC12A6_B",2
"SLC12A7_B",2
"SLC12A8_B",2
"SLC12A9_B",2
"SLC13A1_B",1
"SLC13A2_B",2
"SLC13A3_B",2
"SLC13A4_B",2
"SLC13A5_B",2
"SLC14A1_B",1
"SLC14A2_B",3
"SLC15A1_B",1
"SLC15A2_B",2
"SLC15A3_B",2
"SLC15A4_B",2
"SLC15A5_B",1
"SLC16A1-AS1_B",2
"SLC16A10_B",3
"SLC16A11_B",2
"SLC16A12-AS1_B",1
"SLC16A12_B",2
"SLC16A13_B",2
"SLC16A14_B",2
"SLC16A1_B",2
"SLC16A2_B",2
"SLC16A3_B",2
"SLC16A4_B",3
"SLC16A5_B",2
"SLC16A6_B",3
"SLC16A7_B",3
"SLC16A8_B",2
"SLC16A9_B",2
"SLC17A1_B",1
"SLC17A2_B",1
"SLC17A3_B",1
"SLC17A4_B",1
"SLC17A5_B",2
"SLC17A6_B",1
"SLC17A7_B",2
"SLC17A8_B",2
"SLC17A9_B",2
"SLC18A1_B",1
"SLC18A2_B",2
"SLC18A3_B",2
"SLC18B1_B",2
"SLC19A1_B",2
"SLC19A2_B",1
"SLC19A3_B",3
"SLC1A1_B",2
"SLC1A2_B",1
"SLC1A3_B",3
"SLC1A4_B",2
"SLC1A5_B",2
"SLC1A6_B",3
"SLC1A7_B",2
"SLC20A1_B",2
"SLC20A2_B",2
"SLC22A10_B",1
"SLC22A11_B",1
"SLC22A12_B",1
"SLC22A13_B",2
"SLC22A14_B",3
"SLC22A15_B",2
"SLC22A16_B",2
"SLC22A17_B",2
"SLC22A18AS_B",2
"SLC22A18_B",2
"SLC22A1_B",3
"SLC22A23_B",2
"SLC22A24_B",1
"SLC22A25_B",1
"SLC22A2_B",1
"SLC22A31_B",2
"SLC22A3_B",2
"SLC22A4_B",2
"SLC22A5_B",2
"SLC22A6_B",1
"SLC22A7_B",3
"SLC22A8_B",3
"SLC22A9_B",1
"SLC23A1_B",2
"SLC23A2_B",3
"SLC23A3_B",2
"SLC24A1_B",3
"SLC24A2_B",3
"SLC24A3_B",2
"SLC24A4_B",3
"SLC24A5_B",2
"SLC25A10_B",2
"SLC25A11_B",2
"SLC25A12_B",2
"SLC25A13_B",2
"SLC25A14_B",2
"SLC25A15_B",2
"SLC25A16_B",2
"SLC25A17_B",2
"SLC25A18_B",3
"SLC25A19_B",1
"SLC25A1_B",2
"SLC25A20_B",2
"SLC25A21-AS1_B",3
"SLC25A21_B",3
"SLC25A22_B",2
"SLC25A23_B",2
"SLC25A24_B",2
"SLC25A25_B",3
"SLC25A26_B",2
"SLC25A27_B",3
"SLC25A28_B",3
"SLC25A29_B",2
"SLC25A2_B",1
"SLC25A30-AS1_B",2
"SLC25A30_B",2
"SLC25A31_B",1
"SLC25A32_B",2
"SLC25A33_B",2
"SLC25A34_B",2
"SLC25A35_B",2
"SLC25A36_B",2
"SLC25A37_B",3
"SLC25A38_B",2
"SLC25A39_B",2
"SLC25A3P1_B",1
"SLC25A3_B",2
"SLC25A40_B",2
"SLC25A41_B",2
"SLC25A42_B",2
"SLC25A43_B",2
"SLC25A44_B",2
"SLC25A45_B",2
"SLC25A46_B",2
"SLC25A47_B",2
"SLC25A48_B",3
"SLC25A4_B",2
"SLC25A5-AS1_B",2
"SLC25A51_B",2
"SLC25A52_B",3
"SLC25A53_B",2
"SLC25A5_B",2
"SLC25A6_B",2
"SLC26A11_B",2
"SLC26A1_B",2
"SLC26A2_B",2
"SLC26A3_B",1
"SLC26A4_B",2
"SLC26A5_B",3
"SLC26A6_B",2
"SLC26A7_B",3
"SLC26A8_B",1
"SLC26A9_B",1
"SLC27A1_B",2
"SLC27A2_B",2
"SLC27A3_B",2
"SLC27A4_B",2
"SLC27A5_B",2
"SLC27A6_B",3
"SLC28A1_B",1
"SLC28A2_B",1
"SLC28A3_B",3
"SLC29A1_B",2
"SLC29A2_B",2
"SLC29A3_B",2
"SLC29A4_B",2
"SLC2A10_B",2
"SLC2A11_B",2
"SLC2A12_B",3
"SLC2A13_B",3
"SLC2A14_B",3
"SLC2A1_B",1
"SLC2A2_B",1
"SLC2A3_B",1
"SLC2A4RG_B",2
"SLC2A4_B",1
"SLC2A5_B",3
"SLC2A6_B",2
"SLC2A7_B",1
"SLC2A8_B",2
"SLC2A9_B",3
"SLC30A10_B",1
"SLC30A1_B",2
"SLC30A2_B",2
"SLC30A3_B",2
"SLC30A4_B",2
"SLC30A5_B",2
"SLC30A6_B",2
"SLC30A7_B",2
"SLC30A8_B",1
"SLC30A9_B",2
"SLC31A1_B",2
"SLC31A2_B",2
"SLC32A1_B",1
"SLC33A1_B",2
"SLC34A1_B",1
"SLC34A2_B",1
"SLC34A3_B",2
"SLC35A1_B",2
"SLC35A2_B",2
"SLC35A3_B",2
"SLC35A4_B",2
"SLC35A5_B",2
"SLC35B1_B",2
"SLC35B2_B",2
"SLC35B3_B",2
"SLC35B4_B",2
"SLC35C1_B",2
"SLC35C2_B",2
"SLC35D1_B",2
"SLC35D2_B",2
"SLC35D3_B",2
"SLC35E1_B",2
"SLC35E2B_B",2
"SLC35E3_B",2
"SLC35E4_B",2
"SLC35F1_B",2
"SLC35F2_B",2
"SLC35F3_B",2
"SLC35F4_B",3
"SLC35F5_B",2
"SLC35F6_B",2
"SLC35G1_B",2
"SLC35G2_B",2
"SLC35G3_B",1
"SLC35G4_B",1
"SLC35G5_B",2
"SLC35G6_B",3
"SLC36A1_B",3
"SLC36A2_B",1
"SLC36A3_B",1
"SLC36A4_B",3
"SLC37A1_B",2
"SLC37A2_B",2
"SLC37A3_B",2
"SLC37A4_B",2
"SLC38A10_B",2
"SLC38A11_B",3
"SLC38A1_B",2
"SLC38A2_B",2
"SLC38A3_B",1
"SLC38A4_B",3
"SLC38A5_B",2
"SLC38A6_B",2
"SLC38A7_B",2
"SLC38A8_B",1
"SLC38A9_B",2
"SLC39A10_B",3
"SLC39A11_B",2
"SLC39A12-AS1_B",1
"SLC39A12_B",1
"SLC39A13_B",2
"SLC39A14_B",2
"SLC39A1_B",2
"SLC39A2_B",2
"SLC39A3_B",2
"SLC39A4_B",2
"SLC39A5_B",2
"SLC39A6_B",2
"SLC39A7_B",2
"SLC39A8_B",3
"SLC39A9_B",2
"SLC3A1_B",2
"SLC3A2_B",2
"SLC40A1_B",2
"SLC41A1_B",2
"SLC41A2_B",3
"SLC41A3_B",2
"SLC43A1_B",2
"SLC43A2_B",2
"SLC43A3_B",2
"SLC44A1_B",2
"SLC44A2_B",2
"SLC44A3_B",2
"SLC44A4_B",2
"SLC44A5_B",3
"SLC45A1_B",2
"SLC45A2_B",1
"SLC45A3_B",2
"SLC45A4_B",2
"SLC46A1_B",2
"SLC46A2_B",2
"SLC46A3_B",2
"SLC47A1_B",1
"SLC47A2_B",2
"SLC48A1_B",2
"SLC4A10_B",3
"SLC4A11_B",2
"SLC4A1AP_B",2
"SLC4A1_B",1
"SLC4A2_B",2
"SLC4A3_B",2
"SLC4A4_B",3
"SLC4A5_B",3
"SLC4A7_B",3
"SLC4A8_B",3
"SLC4A9_B",2
"SLC50A1_B",2
"SLC51A_B",1
"SLC51B_B",3
"SLC52A1_B",2
"SLC52A2_B",2
"SLC52A3_B",1
"SLC5A10_B",2
"SLC5A11_B",3
"SLC5A12_B",1
"SLC5A1_B",1
"SLC5A2_B",2
"SLC5A4_B",3
"SLC5A5_B",2
"SLC5A6_B",2
"SLC5A7_B",3
"SLC5A8_B",1
"SLC5A9_B",2
"SLC6A1-AS1_B",3
"SLC6A11_B",2
"SLC6A12_B",2
"SLC6A13_B",3
"SLC6A14_B",1
"SLC6A15_B",2
"SLC6A16_B",3
"SLC6A17_B",3
"SLC6A18_B",1
"SLC6A19_B",1
"SLC6A1_B",2
"SLC6A20_B",2
"SLC6A2_B",3
"SLC6A3_B",2
"SLC6A4_B",2
"SLC6A5_B",1
"SLC6A6_B",2
"SLC6A7_B",1
"SLC6A8_B",2
"SLC6A9_B",2
"SLC7A10_B",1
"SLC7A11-AS1_B",2
"SLC7A11_B",3
"SLC7A13_B",1
"SLC7A14_B",2
"SLC7A1_B",3
"SLC7A2_B",3
"SLC7A3_B",1
"SLC7A4_B",2
"SLC7A5_B",2
"SLC7A6OS_B",2
"SLC7A6_B",2
"SLC7A7_B",2
"SLC7A8_B",2
"SLC7A9_B",3
"SLC8A1-AS1_B",3
"SLC8A1_B",3
"SLC8A2_B",2
"SLC8A3_B",3
"SLC8B1_B",2
"SLC9A1_B",2
"SLC9A2_B",2
"SLC9A3_B",2
"SLC9A4_B",1
"SLC9A5_B",2
"SLC9A6_B",2
"SLC9A7P1_B",2
"SLC9A7_B",2
"SLC9A8_B",2
"SLC9A9-AS1_B",1
"SLC9A9_B",3
"SLC9B1_B",2
"SLC9B2_B",2
"SLC9C1_B",3
"SLC9C2_B",1
"SLCO1A2_B",1
"SLCO1B1_B",1
"SLCO1B3_B",1
"SLCO1C1_B",3
"SLCO2A1_B",2
"SLCO2B1_B",2
"SLCO3A1_B",2
"SLCO4A1-AS1_B",1
"SLCO4A1_B",1
"SLCO4C1_B",2
"SLCO5A1_B",3
"SLCO6A1_B",1
"SLED1_B",1
"SLF1_B",3
"SLF2_B",2
"SLFN11_B",2
"SLFN12L_B",3
"SLFN12_B",2
"SLFN13_B",2
"SLFN14_B",3
"SLFN5_B",2
"SLFNL1-AS1_B",2
"SLFNL1_B",2
"SLIRP_B",2
"SLIT1-AS1_B",1
"SLIT1_B",2
"SLIT2-IT1_B",1
"SLIT2_B",3
"SLIT3_B",2
"SLITRK1_B",2
"SLITRK2_B",2
"SLITRK3_B",3
"SLITRK4_B",2
"SLITRK5_B",2
"SLITRK6_B",3
"SLK_B",2
"SLMAP_B",3
"SLN_B",1
"SLPI_B",3
"SLTM_B",2
"SLU7_B",2
"SLURP1_B",1
"SLX1A-SULT1A3_B",2
"SLX1B-SULT1A4_B",2
"SLX1B_B",2
"SLX4IP_B",3
"SLX4_B",2
"SMAD1-AS1_B",3
"SMAD1-AS2_B",1
"SMAD1_B",3
"SMAD2_B",2
"SMAD3_B",3
"SMAD4_B",2
"SMAD5-AS1_B",3
"SMAD5_B",2
"SMAD6_B",2
"SMAD7_B",2
"SMAD9_B",2
"SMAGP_B",2
"SMAP1_B",2
"SMAP2_B",2
"SMARCA1_B",2
"SMARCA2_B",3
"SMARCA4_B",2
"SMARCA5-AS1_B",3
"SMARCA5_B",2
"SMARCAD1_B",2
"SMARCAL1_B",2
"SMARCB1_B",2
"SMARCC1_B",2
"SMARCC2_B",2
"SMARCD1_B",2
"SMARCD2_B",2
"SMARCD3_B",2
"SMARCE1_B",2
"SMC1A_B",2
"SMC1B_B",1
"SMC2_B",2
"SMC3_B",2
"SMC4_B",2
"SMC5_B",2
"SMC6_B",2
"SMCHD1_B",2
"SMCO1_B",1
"SMCO2_B",1
"SMCO3_B",1
"SMCO4_B",3
"SMCP_B",1
"SMCR2_B",1
"SMCR5_B",2
"SMCR8_B",2
"SMDT1_B",2
"SMG1P1_B",2
"SMG1P3_B",2
"SMG1P6_B",2
"SMG1P7_B",3
"SMG1_B",2
"SMG5_B",2
"SMG6_B",2
"SMG7-AS1_B",2
"SMG7_B",2
"SMG8_B",2
"SMG9_B",2
"SMIM10L1_B",2
"SMIM10L2A_B",2
"SMIM10L2B_B",2
"SMIM10_B",2
"SMIM12_B",2
"SMIM13_B",2
"SMIM14_B",2
"SMIM15_B",2
"SMIM17_B",2
"SMIM18_B",1
"SMIM19_B",2
"SMIM1_B",2
"SMIM2-AS1_B",3
"SMIM2-IT1_B",1
"SMIM20_B",2
"SMIM21_B",1
"SMIM22_B",2
"SMIM23_B",1
"SMIM24_B",1
"SMIM2_B",3
"SMIM3_B",2
"SMIM5_B",2
"SMIM6_B",2
"SMIM7_B",2
"SMIM8_B",2
"SMIM9_B",1
"SMKR1_B",2
"SMLR1_B",1
"SMN1_B",2
"SMNDC1_B",2
"SMOC1_B",2
"SMOC2_B",2
"SMOX_B",2
"SMO_B",2
"SMPD1_B",2
"SMPD2_B",2
"SMPD3_B",3
"SMPD4_B",2
"SMPDL3A_B",2
"SMPDL3B_B",2
"SMPX_B",1
"SMR3A_B",1
"SMR3B_B",1
"SMS_B",2
"SMTNL1_B",3
"SMTNL2_B",2
"SMTN_B",2
"SMU1_B",2
"SMUG1_B",2
"SMURF1_B",2
"SMURF2_B",2
"SMYD1_B",1
"SMYD2_B",2
"SMYD3_B",3
"SMYD4_B",2
"SMYD5_B",2
"SNAI1_B",2
"SNAI2_B",2
"SNAI3-AS1_B",2
"SNAI3_B",2
"SNAP23_B",2
"SNAP25-AS1_B",2
"SNAP25_B",2
"SNAP29_B",2
"SNAP47_B",2
"SNAP91_B",2
"SNAPC1_B",2
"SNAPC2_B",2
"SNAPC3_B",2
"SNAPC4_B",2
"SNAPC5_B",2
"SNAPIN_B",2
"SNCA-AS1_B",1
"SNCAIP_B",3
"SNCA_B",2
"SNCB_B",2
"SNCG_B",2
"SND1-IT1_B",1
"SND1_B",2
"SNED1_B",2
"SNF8_B",2
"SNHG10_B",2
"SNHG11_B",2
"SNHG12_B",2
"SNHG15_B",1
"SNHG16_B",2
"SNHG17_B",1
"SNHG18_B",2
"SNHG19_B",1
"SNHG1_B",1
"SNHG21_B",2
"SNHG25_B",1
"SNHG5_B",2
"SNHG7_B",2
"SNHG8_B",1
"SNIP1_B",2
"SNN_B",2
"SNORA10_B",1
"SNORA11B_B",1
"SNORA11C_B",1
"SNORA11D_B",2
"SNORA11E_B",2
"SNORA11_B",3
"SNORA12_B",1
"SNORA13_B",1
"SNORA14A_B",1
"SNORA14B_B",1
"SNORA15_B",1
"SNORA16A_B",1
"SNORA16B_B",3
"SNORA17A_B",1
"SNORA17B_B",1
"SNORA18_B",1
"SNORA19_B",1
"SNORA1_B",1
"SNORA20_B",1
"SNORA21_B",1
"SNORA22_B",1
"SNORA23_B",1
"SNORA24_B",1
"SNORA25_B",1
"SNORA26_B",1
"SNORA27_B",1
"SNORA28_B",1
"SNORA29_B",1
"SNORA2A_B",1
"SNORA2B_B",1
"SNORA2C_B",1
"SNORA30_B",2
"SNORA31_B",1
"SNORA32_B",1
"SNORA33_B",1
"SNORA35_B",1
"SNORA36A_B",1
"SNORA36B_B",1
"SNORA36C_B",1
"SNORA37_B",1
"SNORA38B_B",1
"SNORA38_B",1
"SNORA3A_B",1
"SNORA3B_B",1
"SNORA40_B",3
"SNORA41_B",1
"SNORA44_B",1
"SNORA46_B",1
"SNORA47_B",1
"SNORA48_B",1
"SNORA49_B",1
"SNORA4_B",1
"SNORA50A_B",1
"SNORA50C_B",1
"SNORA51_B",1
"SNORA52_B",1
"SNORA53_B",1
"SNORA54_B",1
"SNORA55_B",2
"SNORA56_B",1
"SNORA57_B",1
"SNORA59B_B",1
"SNORA5A_B",2
"SNORA5B_B",3
"SNORA5C_B",2
"SNORA60_B",2
"SNORA61_B",1
"SNORA62_B",1
"SNORA63_B",3
"SNORA64_B",1
"SNORA65_B",1
"SNORA66_B",1
"SNORA67_B",1
"SNORA68_B",1
"SNORA69_B",1
"SNORA6_B",1
"SNORA70B_B",1
"SNORA70C_B",1
"SNORA70D_B",1
"SNORA70E_B",1
"SNORA70F_B",1
"SNORA70G_B",1
"SNORA70_B",1
"SNORA71A_B",1
"SNORA71C_B",1
"SNORA71D_B",1
"SNORA71E_B",2
"SNORA72_B",1
"SNORA73A_B",1
"SNORA73B_B",1
"SNORA74A_B",1
"SNORA74B_B",1
"SNORA75_B",1
"SNORA77_B",1
"SNORA78_B",1
"SNORA79_B",1
"SNORA7B_B",2
"SNORA80A_B",1
"SNORA80B_B",1
"SNORA80E_B",1
"SNORA81_B",1
"SNORA84_B",1
"SNORA8_B",1
"SNORA9_B",1
"SNORD100_B",1
"SNORD101_B",1
"SNORD102_B",1
"SNORD104_B",1
"SNORD105B_B",1
"SNORD105_B",1
"SNORD108_B",3
"SNORD109A_B",1
"SNORD109B_B",1
"SNORD10_B",1
"SNORD110_B",1
"SNORD111_B",1
"SNORD112_B",1
"SNORD113-1_B",1
"SNORD113-2_B",1
"SNORD113-3_B",1
"SNORD113-4_B",1
"SNORD113-5_B",1
"SNORD113-6_B",1
"SNORD113-7_B",1
"SNORD113-8_B",1
"SNORD113-9_B",1
"SNORD114-10_B",1
"SNORD114-11_B",1
"SNORD114-12_B",1
"SNORD114-13_B",1
"SNORD114-14_B",1
"SNORD114-15_B",1
"SNORD114-16_B",1
"SNORD114-17_B",1
"SNORD114-18_B",1
"SNORD114-19_B",1
"SNORD114-1_B",1
"SNORD114-20_B",1
"SNORD114-21_B",1
"SNORD114-22_B",1
"SNORD114-23_B",1
"SNORD114-24_B",1
"SNORD114-25_B",1
"SNORD114-26_B",1
"SNORD114-27_B",1
"SNORD114-28_B",1
"SNORD114-29_B",1
"SNORD114-2_B",1
"SNORD114-30_B",1
"SNORD114-31_B",1
"SNORD114-3_B",1
"SNORD114-5_B",1
"SNORD114-6_B",1
"SNORD114-7_B",1
"SNORD114-9_B",1
"SNORD115-10_B",1
"SNORD115-11_B",1
"SNORD115-12_B",1
"SNORD115-13_B",1
"SNORD115-14_B",1
"SNORD115-15_B",1
"SNORD115-16_B",1
"SNORD115-17_B",1
"SNORD115-18_B",1
"SNORD115-19_B",1
"SNORD115-1_B",1
"SNORD115-20_B",1
"SNORD115-21_B",1
"SNORD115-22_B",1
"SNORD115-23_B",1
"SNORD115-24_B",1
"SNORD115-25_B",1
"SNORD115-26_B",1
"SNORD115-27_B",1
"SNORD115-28_B",1
"SNORD115-29_B",1
"SNORD115-2_B",1
"SNORD115-30_B",1
"SNORD115-31_B",1
"SNORD115-32_B",1
"SNORD115-33_B",1
"SNORD115-34_B",1
"SNORD115-35_B",1
"SNORD115-36_B",1
"SNORD115-37_B",1
"SNORD115-38_B",1
"SNORD115-39_B",1
"SNORD115-3_B",1
"SNORD115-40_B",1
"SNORD115-41_B",1
"SNORD115-42_B",1
"SNORD115-43_B",1
"SNORD115-44_B",1
"SNORD115-46_B",1
"SNORD115-48_B",1
"SNORD115-4_B",1
"SNORD115-5_B",1
"SNORD115-6_B",1
"SNORD115-7_B",1
"SNORD115-8_B",1
"SNORD115-9_B",1
"SNORD116-10_B",1
"SNORD116-11_B",1
"SNORD116-12_B",1
"SNORD116-13_B",1
"SNORD116-14_B",1
"SNORD116-15_B",1
"SNORD116-16_B",1
"SNORD116-17_B",1
"SNORD116-18_B",1
"SNORD116-19_B",1
"SNORD116-1_B",1
"SNORD116-20_B",3
"SNORD116-21_B",2
"SNORD116-22_B",2
"SNORD116-23_B",1
"SNORD116-24_B",1
"SNORD116-25_B",1
"SNORD116-26_B",1
"SNORD116-27_B",1
"SNORD116-28_B",3
"SNORD116-29_B",1
"SNORD116-2_B",1
"SNORD116-30_B",1
"SNORD116-3_B",1
"SNORD116-4_B",2
"SNORD116-5_B",1
"SNORD116-6_B",1
"SNORD116-7_B",1
"SNORD116-8_B",1
"SNORD116-9_B",1
"SNORD117_B",2
"SNORD118_B",3
"SNORD11B_B",1
"SNORD11_B",1
"SNORD121A_B",1
"SNORD121B_B",1
"SNORD124_B",2
"SNORD125_B",2
"SNORD127_B",1
"SNORD12B_B",1
"SNORD12C_B",1
"SNORD12_B",1
"SNORD13_B",1
"SNORD14A_B",1
"SNORD14B_B",1
"SNORD14C_B",1
"SNORD14D_B",1
"SNORD14E_B",1
"SNORD15A_B",1
"SNORD15B_B",1
"SNORD16_B",1
"SNORD17_B",1
"SNORD18A_B",1
"SNORD18B_B",1
"SNORD18C_B",1
"SNORD19B_B",1
"SNORD19_B",1
"SNORD1A_B",1
"SNORD1B_B",1
"SNORD1C_B",1
"SNORD20_B",1
"SNORD21_B",1
"SNORD22_B",1
"SNORD23_B",1
"SNORD24_B",1
