"","x"
"EPHA1-AS1_B",1
"EPHA10_B",3
"EPHA1_B",3
"EPHA2_B",3
"EPHA3_B",1
"EPHA4_B",3
"EPHA5-AS1_B",3
"EPHA5_B",1
"EPHA6_B",1
"EPHA7_B",3
"EPHA8_B",3
"EPHB1_B",1
"EPHB2_B",3
"EPHB3_B",3
"EPHB4_B",3
"EPHB6_B",3
"EPHX1_B",3
"EPHX2_B",3
"EPHX3_B",3
"EPHX4_B",3
"EPM2AIP1_B",3
"EPM2A_B",1
"EPN1_B",3
"EPN2-AS1_B",1
"EPN2_B",3
"EPN3_B",3
"EPOR_B",3
"EPO_B",3
"EPPK1_B",2
"EPRS1_B",2
"EPS15L1_B",3
"EPS15_B",1
"EPS8L1_B",3
"EPS8L2_B",3
"EPS8L3_B",3
"EPS8_B",3
"EPSTI1_B",1
"EPX_B",3
"EPYC_B",1
"EQTN_B",1
"ERAL1_B",3
"ERAP1_B",1
"ERAP2_B",1
"ERAS_B",3
"ERBB2_B",2
"ERBB3_B",3
"ERBB4_B",1
"ERBIN_B",3
"ERC1_B",1
"ERC2-IT1_B",2
"ERC2_B",3
"ERCC1_B",3
"ERCC2_B",3
"ERCC3_B",3
"ERCC4_B",1
"ERCC5_B",3
"ERCC6L2_B",1
"ERCC6L_B",3
"ERCC6_B",3
"ERCC8_B",3
"EREG_B",2
"ERF_B",3
"ERGIC1_B",3
"ERGIC2_B",1
"ERGIC3_B",3
"ERG_B",1
"ERH_B",2
"ERI1_B",1
"ERI2_B",3
"ERI3-IT1_B",1
"ERI3_B",3
"ERICH1_B",3
"ERICH2_B",1
"ERICH3-AS1_B",1
"ERICH3_B",1
"ERICH4_B",3
"ERICH5_B",3
"ERICH6-AS1_B",3
"ERICH6B_B",3
"ERICH6_B",1
"ERLEC1_B",3
"ERLIN1_B",3
"ERLIN2_B",3
"ERMAP_B",1
"ERMARD_B",3
"ERMN_B",1
"ERMP1_B",3
"ERN1_B",3
"ERN2_B",3
"ERO1A_B",3
"ERO1B_B",3
"ERP27_B",1
"ERP29_B",3
"ERP44_B",3
"ERRFI1_B",1
"ERV3-1_B",3
"ERVFRD-1_B",3
"ERVH48-1_B",3
"ERVMER34-1_B",3
"ERVV-1_B",1
"ERVV-2_B",1
"ERVW-1_B",1
"ESAM_B",3
"ESCO1_B",3
"ESCO2_B",1
"ESD_B",1
"ESF1_B",2
"ESM1_B",1
"ESPL1_B",1
"ESPNL_B",3
"ESPN_B",3
"ESR1_B",2
"ESR2_B",1
"ESRG_B",2
"ESRP1_B",3
"ESRP2_B",3
"ESRRA_B",3
"ESRRB_B",1
"ESRRG_B",1
"ESX1_B",2
"ESYT1_B",3
"ESYT2_B",3
"ESYT3_B",3
"ETAA1_B",3
"ETF1_B",1
"ETFA_B",3
"ETFBKMT_B",1
"ETFB_B",3
"ETFDH_B",1
"ETFRF1_B",2
"ETHE1_B",3
"ETNK1_B",3
"ETNK2_B",3
"ETNPPL_B",3
"ETS1_B",1
"ETS2_B",3
"ETV1_B",1
"ETV2_B",3
"ETV3L_B",2
"ETV3_B",3
"ETV4_B",3
"ETV5_B",3
"ETV6_B",1
"ETV7_B",3
"EVA1A_B",3
"EVA1B_B",3
"EVA1C_B",1
"EVC2_B",3
"EVC_B",1
"EVI2A_B",1
"EVI2B_B",1
"EVI5L_B",3
"EVI5_B",1
"EVL_B",3
"EVPLL_B",1
"EVPL_B",3
"EVX1-AS_B",2
"EVX1_B",1
"EVX2_B",2
"EWSAT1_B",1
"EWSR1_B",3
"EXD1_B",1
"EXD2_B",3
"EXD3_B",3
"EXO1_B",1
"EXO5_B",3
"EXOC1_B",1
"EXOC2_B",3
"EXOC3L1_B",3
"EXOC3L2_B",3
"EXOC3L4_B",1
"EXOC3_B",3
"EXOC4_B",1
"EXOC5_B",3
"EXOC6B_B",1
"EXOC6_B",1
"EXOC7_B",3
"EXOC8_B",2
"EXOG_B",1
"EXOSC10_B",3
"EXOSC1_B",3
"EXOSC2_B",3
"EXOSC3_B",3
"EXOSC4_B",3
"EXOSC5_B",3
"EXOSC6_B",3
"EXOSC7_B",3
"EXOSC8_B",3
"EXOSC9_B",3
"EXPH5_B",1
"EXT1_B",3
"EXT2_B",3
"EXTL1_B",3
"EXTL2_B",3
"EXTL3-AS1_B",3
"EXTL3_B",3
"EYA1_B",1
"EYA2_B",3
"EYA3_B",3
"EYA4_B",1
"EYS_B",1
"EZH1_B",3
"EZH2_B",3
"EZR-AS1_B",2
"EZR_B",2
"F10-AS1_B",3
"F10_B",3
"F11-AS1_B",3
"F11R_B",3
"F11_B",1
"F12_B",3
"F13A1_B",2
"F13B_B",1
"F2RL1_B",3
"F2RL2_B",1
"F2RL3_B",3
"F2R_B",3
"F2_B",3
"F3_B",3
"F5_B",1
"F7_B",3
"F8A3_B",3
"F8_B",2
"F9_B",1
"FA2H_B",3
"FAAH2_B",3
"FAAH_B",3
"FAAP100_B",3
"FAAP20_B",3
"FAAP24_B",2
"FABP12_B",1
"FABP1_B",2
"FABP2_B",2
"FABP3_B",2
"FABP4_B",2
"FABP5P3_B",3
"FABP5_B",3
"FABP6_B",1
"FABP7_B",1
"FABP9_B",1
"FADD_B",3
"FADS1_B",3
"FADS2_B",3
"FADS3_B",3
"FADS6_B",2
"FAF1_B",3
"FAF2_B",3
"FAHD1_B",2
"FAHD2A_B",3
"FAHD2B_B",3
"FAH_B",3
"FAIM2_B",3
"FAIM_B",3
"FALEC_B",3
"FAM104A_B",1
"FAM104B_B",3
"FAM106A_B",1
"FAM107A_B",2
"FAM107B_B",1
"FAM110A_B",3
"FAM110B_B",1
"FAM110C_B",3
"FAM110D_B",2
"FAM111A_B",1
"FAM111B_B",2
"FAM114A1_B",3
"FAM114A2_B",1
"FAM117A_B",1
"FAM117B_B",3
"FAM118A_B",1
"FAM118B_B",3
"FAM120AOS_B",3
"FAM120A_B",3
"FAM120B_B",3
"FAM120C_B",3
"FAM124A_B",3
"FAM124B_B",1
"FAM131A_B",3
"FAM131B_B",3
"FAM131C_B",3
"FAM133A_B",1
"FAM133B_B",1
"FAM135A_B",1
"FAM135B_B",1
"FAM136A_B",3
"FAM138A_B",3
"FAM138B_B",3
"FAM138C_B",3
"FAM138D_B",3
"FAM138E_B",3
"FAM138F_B",3
"FAM13A-AS1_B",1
"FAM13A_B",1
"FAM13B_B",1
"FAM13C_B",1
"FAM149A_B",1
"FAM149B1_B",3
"FAM151A_B",3
"FAM151B_B",1
"FAM153A_B",1
"FAM156A_B",3
"FAM161A_B",1
"FAM161B_B",3
"FAM162A_B",3
"FAM162B_B",3
"FAM163A_B",3
"FAM163B_B",1
"FAM166A_B",3
"FAM166B_B",3
"FAM167A-AS1_B",2
"FAM167A_B",3
"FAM167B_B",3
"FAM168A_B",3
"FAM168B_B",3
"FAM169A_B",3
"FAM170A_B",1
"FAM170B-AS1_B",1
"FAM170B_B",3
"FAM171A1_B",3
"FAM171A2_B",3
"FAM171B_B",3
"FAM172A_B",1
"FAM174A_B",3
"FAM174B_B",3
"FAM177A1_B",1
"FAM177B_B",1
"FAM178B_B",1
"FAM180A_B",3
"FAM180B_B",3
"FAM181A-AS1_B",2
"FAM181A_B",3
"FAM181B_B",3
"FAM182A_B",1
"FAM183BP_B",2
"FAM184A_B",3
"FAM184B_B",3
"FAM185A_B",3
"FAM186A_B",1
"FAM186B_B",3
"FAM187B_B",3
"FAM193A_B",3
"FAM193B_B",3
"FAM199X_B",3
"FAM200A_B",1
"FAM200B_B",3
"FAM204A_B",3
"FAM209A_B",3
"FAM209B_B",1
"FAM20A_B",3
"FAM20B_B",3
"FAM20C_B",3
"FAM210A_B",3
"FAM210B_B",3
"FAM215A_B",2
"FAM216A_B",3
"FAM216B_B",1
"FAM217A_B",3
"FAM217B_B",3
"FAM218A_B",3
"FAM219A_B",3
"FAM219B_B",3
"FAM220A_B",3
"FAM221A_B",1
"FAM221B_B",3
"FAM222A-AS1_B",2
"FAM222A_B",3
"FAM222B_B",3
"FAM223A_B",3
"FAM223B_B",3
"FAM225A_B",2
"FAM225B_B",2
"FAM227A_B",1
"FAM227B_B",1
"FAM228A_B",3
"FAM228B_B",3
"FAM229A_B",3
"FAM229B_B",3
"FAM230A_B",2
"FAM230B_B",1
"FAM230C_B",3
"FAM234A_B",3
"FAM234B_B",3
"FAM24A_B",1
"FAM25A_B",3
"FAM25C_B",2
"FAM25G_B",3
"FAM27C_B",3
"FAM27E3_B",3
"FAM27E5_B",2
"FAM32A_B",3
"FAM3A_B",3
"FAM3B_B",3
"FAM3C_B",3
"FAM3D-AS1_B",3
"FAM3D_B",3
"FAM41C_B",3
"FAM43A_B",2
"FAM43B_B",3
"FAM47A_B",1
"FAM47B_B",1
"FAM47C_B",1
"FAM47E_B",3
"FAM50A_B",3
"FAM50B_B",1
"FAM53A_B",3
"FAM53B_B",3
"FAM53C_B",3
"FAM66B_B",1
"FAM66C_B",1
"FAM66E_B",1
"FAM72A_B",3
"FAM72B_B",3
"FAM72C_B",3
"FAM72D_B",3
"FAM74A1_B",2
"FAM74A4_B",2
"FAM74A6_B",1
"FAM76A_B",3
"FAM76B_B",3
"FAM78A_B",3
"FAM78B_B",3
"FAM81A_B",3
"FAM81B_B",1
"FAM83A-AS1_B",2
"FAM83A_B",1
"FAM83B_B",1
"FAM83C-AS1_B",2
"FAM83C_B",2
"FAM83D_B",2
"FAM83E_B",3
"FAM83F_B",3
"FAM83G_B",3
"FAM83H_B",3
"FAM86B1_B",3
"FAM86B2_B",3
"FAM86B3P_B",3
"FAM86DP_B",3
"FAM86KP_B",3
"FAM87A_B",1
"FAM87B_B",1
"FAM89A_B",3
"FAM89B_B",3
"FAM8A1_B",3
"FAM90A1_B",3
"FAM91A1_B",3
"FAM98A_B",3
"FAM98B_B",1
"FAM98C_B",3
"FAM99A_B",3
"FAM99B_B",3
"FAM9A_B",3
"FAM9B_B",3
"FAM9C_B",3
"FAN1_B",3
"FANCA_B",3
"FANCB_B",1
"FANCC_B",1
"FANCD2OS_B",3
"FANCD2P2_B",1
"FANCD2_B",3
"FANCE_B",3
"FANCF_B",3
"FANCG_B",3
"FANCI_B",3
"FANCL_B",3
"FANCM_B",1
"FANK1-AS1_B",2
"FANK1_B",1
"FAP_B",1
"FAR1_B",3
"FAR2_B",1
"FARP1_B",3
"FARP2_B",3
"FARS2_B",3
"FARSA_B",3
"FARSB_B",3
"FASLG_B",2
"FASN_B",3
"FASTKD1_B",1
"FASTKD2_B",3
"FASTKD3_B",3
"FASTKD5_B",3
"FASTK_B",3
"FAS_B",1
"FAT1_B",3
"FAT2_B",1
"FAT3_B",1
"FAT4_B",1
"FATE1_B",3
"FAU_B",2
"FAXC_B",3
"FAXDC2_B",1
"FBF1_B",3
"FBLIM1_B",1
"FBLL1_B",3
"FBLN1_B",3
"FBLN2_B",3
"FBLN5_B",1
"FBLN7_B",3
"FBL_B",3
"FBN1_B",2
"FBN2_B",3
"FBN3_B",3
"FBP1_B",3
"FBP2_B",1
"FBRSL1_B",3
"FBRS_B",3
"FBXL12_B",3
"FBXL13_B",1
"FBXL14_B",3
"FBXL15_B",3
"FBXL16_B",3
"FBXL17_B",3
"FBXL18_B",3
"FBXL19-AS1_B",3
"FBXL19_B",3
"FBXL20_B",3
"FBXL22_B",3
"FBXL2_B",3
"FBXL3_B",1
"FBXL4_B",3
"FBXL5_B",1
"FBXL6_B",3
"FBXL7_B",1
"FBXL8_B",3
"FBXO10_B",3
"FBXO11_B",1
"FBXO15_B",1
"FBXO16_B",1
"FBXO17_B",3
"FBXO21_B",3
"FBXO22_B",3
"FBXO24_B",3
"FBXO25_B",3
"FBXO27_B",3
"FBXO28_B",3
"FBXO2_B",3
"FBXO30_B",1
"FBXO31_B",3
"FBXO32_B",3
"FBXO33_B",3
"FBXO34_B",1
"FBXO36_B",3
"FBXO38_B",1
"FBXO39_B",3
"FBXO3_B",3
"FBXO40_B",1
"FBXO41_B",3
"FBXO42_B",3
"FBXO43_B",3
"FBXO44_B",3
"FBXO45_B",3
"FBXO46_B",3
"FBXO47_B",1
"FBXO48_B",3
"FBXO4_B",1
"FBXO5_B",3
"FBXO6_B",3
"FBXO7_B",3
"FBXO8_B",1
"FBXO9_B",1
"FBXW10_B",1
"FBXW11_B",3
"FBXW12_B",3
"FBXW2_B",3
"FBXW4P1_B",3
"FBXW4_B",3
"FBXW5_B",3
"FBXW7_B",1
"FBXW8_B",1
"FBXW9_B",3
"FCAMR_B",1
"FCAR_B",1
"FCER1A_B",1
"FCER1G_B",2
"FCER2_B",1
"FCF1_B",2
"FCGBP_B",2
"FCGR1A_B",2
"FCGR1CP_B",1
"FCGR2A_B",2
"FCGR2B_B",1
"FCGR3A_B",2
"FCGR3B_B",1
"FCGRT_B",3
"FCHO1_B",3
"FCHO2_B",3
"FCHSD1_B",3
"FCHSD2_B",3
"FCMR_B",2
"FCN1_B",2
"FCN2_B",1
"FCN3_B",2
"FCRL1_B",1
"FCRL2_B",1
"FCRL3_B",1
"FCRL4_B",2
"FCRL5_B",2
"FCRL6_B",3
"FCRLA_B",1
"FCRLB_B",1
"FDCSP_B",1
"FDFT1_B",1
"FDPS_B",3
"FDX1_B",3
"FDXACB1_B",3
"FDXR_B",3
"FECH_B",3
"FEM1A_B",3
"FEM1B_B",3
"FEM1C_B",1
"FEN1_B",2
"FENDRR_B",3
"FER1L4_B",3
"FER1L5_B",3
"FER1L6-AS1_B",1
"FER1L6-AS2_B",2
"FER1L6_B",1
"FERD3L_B",1
"FERMT1_B",3
"FERMT2_B",2
"FERMT3_B",3
"FER_B",1
"FES_B",3
"FETUB_B",1
"FEV_B",3
"FEZ1_B",3
"FEZ2_B",1
"FEZF1-AS1_B",1
"FEZF1_B",1
"FEZF2_B",1
"FFAR1_B",3
"FFAR2_B",3
"FFAR3_B",1
"FFAR4_B",2
"FGA_B",1
"FGB_B",1
"FGD1_B",3
"FGD2_B",1
"FGD3_B",1
"FGD4_B",1
"FGD5-AS1_B",3
"FGD5_B",1
"FGD6_B",3
"FGF10-AS1_B",2
"FGF10_B",1
"FGF11_B",3
"FGF12-AS1_B",2
"FGF12_B",1
"FGF13-AS1_B",2
"FGF13_B",1
"FGF14-AS1_B",1
"FGF14-AS2_B",2
"FGF14-IT1_B",3
"FGF14_B",1
"FGF16_B",3
"FGF17_B",3
"FGF18_B",3
"FGF19_B",3
"FGF1_B",1
"FGF20_B",3
"FGF21_B",2
"FGF22_B",3
"FGF23_B",2
"FGF2_B",3
"FGF3_B",3
"FGF4_B",3
"FGF5_B",3
"FGF6_B",3
"FGF7_B",2
"FGF8_B",3
"FGF9_B",3
"FGFBP1_B",2
"FGFBP2_B",3
"FGFBP3_B",1
"FGFR1OP2_B",3
"FGFR1_B",1
"FGFR2_B",1
"FGFR3_B",3
"FGFR4_B",2
"FGFRL1_B",3
"FGGY_B",1
"FGG_B",1
"FGL1_B",1
"FGL2_B",1
"FGR_B",1
"FHAD1_B",1
"FHDC1_B",1
"FHIT_B",1
"FHL1_B",1
"FHL2_B",2
"FHL3_B",3
"FHL5_B",2
"FHOD1_B",3
"FHOD3_B",3
"FH_B",2
"FIBCD1_B",3
"FIBIN_B",2
"FIBP_B",3
"FICD_B",2
"FIG4_B",1
"FIGLA_B",3
"FIGNL1_B",3
"FIGNL2_B",3
"FIGN_B",1
"FILIP1L_B",1
"FILIP1_B",1
"FIP1L1_B",3
"FIRRE_B",3
"FIS1_B",3
"FITM1_B",3
"FITM2_B",3
"FIZ1_B",3
"FJX1_B",3
"FKBP10_B",3
"FKBP11_B",3
"FKBP14_B",2
"FKBP15_B",3
"FKBP1B_B",1
"FKBP2_B",3
"FKBP3_B",3
"FKBP4_B",3
"FKBP5_B",2
"FKBP6_B",3
"FKBP7_B",1
"FKBP8_B",3
"FKBP9_B",3
"FKBPL_B",3
"FKRP_B",3
"FKTN-AS1_B",2
"FKTN_B",1
"FLAD1_B",3
"FLCN_B",3
"FLG-AS1_B",1
"FLG2_B",1
"FLG_B",2
"FLI1_B",3
"FLII_B",3
"FLJ12825_B",3
"FLJ13224_B",2
"FLJ16779_B",3
"FLJ20021_B",3
"FLJ20712_B",1
"FLJ30679_B",2
"FLJ33534_B",2
"FLJ36000_B",2
"FLJ38576_B",3
"FLJ40194_B",1
"FLJ40288_B",2
"FLJ42393_B",1
"FLJ42969_B",2
"FLJ46284_B",1
"FLNA_B",3
"FLNB_B",3
"FLNC_B",3
"FLOT1_B",3
"FLOT2_B",3
"FLRT1_B",3
"FLRT2_B",3
"FLRT3_B",2
"FLT1_B",3
"FLT3LG_B",3
"FLT3_B",1
"FLT4_B",3
"FLVCR1_B",3
"FLVCR2_B",3
"FLYWCH1_B",3
"FLYWCH2_B",3
"FMN1_B",1
"FMN2_B",1
"FMNL1_B",3
"FMNL2_B",1
"FMNL3_B",3
"FMO1_B",1
"FMO2_B",2
"FMO3_B",2
"FMO4_B",1
"FMO5_B",1
"FMO6P_B",1
"FMOD_B",2
"FMR1-AS1_B",2
"FMR1NB_B",1
"FMR1_B",3
"FN1_B",2
"FN3KRP_B",3
"FN3K_B",3
"FNBP1L_B",3
"FNBP1_B",3
"FNBP4_B",3
"FNDC1_B",3
"FNDC3A_B",1
"FNDC3B_B",1
"FNDC4_B",3
"FNDC5_B",3
"FNDC7_B",1
"FNDC8_B",3
"FNDC9_B",1
"FNIP1_B",3
"FNIP2_B",1
"FNTA_B",3
"FNTB_B",3
"FOCAD-AS1_B",2
"FOCAD_B",1
"FOLH1B_B",1
"FOLH1_B",1
"FOLR1_B",3
"FOLR2_B",2
"FOLR3_B",1
"FOSB_B",2
"FOSL1_B",2
"FOSL2_B",3
"FOS_B",2
"FOXA1_B",2
"FOXA2_B",3
"FOXA3_B",3
"FOXB1_B",3
"FOXB2_B",3
"FOXC1_B",2
"FOXC2_B",2
"FOXD1_B",3
"FOXD2-AS1_B",3
"FOXD2_B",3
"FOXD3-AS1_B",3
"FOXD3_B",3
"FOXD4L1_B",3
"FOXD4L3_B",3
"FOXD4L4_B",3
"FOXD4L5_B",1
"FOXD4L6_B",1
"FOXD4_B",3
"FOXE1_B",2
"FOXE3_B",3
"FOXF1_B",3
"FOXF2_B",2
"FOXG1_B",3
"FOXH1_B",3
"FOXI1_B",2
"FOXI2_B",3
"FOXI3_B",3
"FOXJ1_B",3
"FOXJ2_B",1
"FOXJ3_B",1
"FOXK1_B",3
"FOXK2_B",3
"FOXL1_B",2
"FOXL2NB_B",3
"FOXL2_B",3
"FOXM1_B",3
"FOXN1_B",3
"FOXN2_B",3
"FOXN3-AS1_B",2
"FOXN3-AS2_B",2
"FOXN3_B",3
"FOXN4_B",3
"FOXO1_B",1
"FOXO3B_B",1
"FOXO3_B",1
"FOXO4_B",3
"FOXO6_B",3
"FOXP1-AS1_B",1
"FOXP1_B",1
"FOXP2_B",1
"FOXP3_B",1
"FOXP4-AS1_B",3
"FOXP4_B",3
"FOXQ1_B",3
"FOXR1_B",1
"FOXR2_B",2
"FOXRED1_B",3
"FOXRED2_B",3
"FOXS1_B",3
"FPGS_B",3
"FPR1_B",2
"FPR2_B",2
"FPR3_B",1
"FRA10AC1_B",3
"FRAS1_B",3
"FRAT1_B",3
"FRAT2_B",3
"FREM1_B",1
"FREM2_B",3
"FREM3_B",3
"FRG1CP_B",3
"FRG1_B",1
"FRG2B_B",1
"FRG2C_B",1
"FRG2_B",1
"FRK_B",1
"FRMD1_B",1
"FRMD3_B",1
"FRMD4A_B",1
"FRMD4B_B",1
"FRMD5_B",3
"FRMD6-AS1_B",3
"FRMD6_B",1
"FRMD7_B",1
"FRMD8P1_B",1
"FRMD8_B",3
"FRMPD1_B",1
"FRMPD2B_B",1
"FRMPD2_B",1
"FRMPD3-AS1_B",2
"FRMPD3_B",1
"FRMPD4_B",3
"FRRS1L_B",3
"FRRS1_B",1
"FRS2_B",1
"FRS3_B",3
"FRYL_B",1
"FRY_B",1
"FRZB_B",3
"FSCB_B",2
"FSCN1_B",3
"FSCN2_B",3
"FSCN3_B",3
"FSD1L_B",1
"FSD1_B",3
"FSD2_B",1
"FSHB_B",1
"FSHR_B",1
"FSIP1_B",1
"FSIP2_B",3
"FSTL1_B",3
"FSTL3_B",3
"FSTL4_B",1
"FSTL5_B",1
"FST_B",2
"FTCDNL1_B",1
"FTCD_B",3
"FTH1_B",2
"FTHL17_B",3
"FTLP10_B",2
"FTL_B",3
"FTMT_B",2
"FTO_B",3
"FTSJ1_B",3
"FTSJ3_B",3
"FTX_B",3
"FUBP1_B",3
"FUBP3_B",1
"FUCA1_B",3
"FUCA2_B",3
"FUNDC1_B",3
"FUNDC2_B",2
"FUOM_B",3
"FURIN_B",3
"FUS_B",3
"FUT10_B",3
"FUT11_B",3
"FUT1_B",2
"FUT2_B",3
"FUT3_B",1
"FUT4_B",2
"FUT5_B",1
"FUT6_B",3
"FUT7_B",3
"FUT8_B",1
"FUT9_B",3
"FUZ_B",3
"FXN_B",3
"FXR1_B",3
"FXR2_B",3
"FXYD1_B",3
"FXYD2_B",3
"FXYD3_B",3
"FXYD4_B",3
"FXYD5_B",3
"FXYD6_B",2
"FXYD7_B",3
"FYCO1_B",3
"FYN_B",1
"FYTTD1_B",3
"FZD10-AS1_B",3
"FZD10_B",3
"FZD1_B",3
"FZD2_B",3
"FZD3_B",3
"FZD4_B",2
"FZD5_B",3
"FZD6_B",3
"FZD7_B",3
"FZD8_B",3
"FZD9_B",3
"FZR1_B",3
"G0S2_B",3
"G2E3_B",1
"G3BP1_B",3
"G3BP2_B",1
"G6PC2_B",1
"G6PC3_B",3
"G6PD_B",2
"GAA_B",3
"GAB1_B",1
"GAB2_B",1
"GAB3_B",3
"GAB4_B",3
"GABARAPL1_B",3
"GABARAPL2_B",3
"GABARAPL3_B",1
"GABARAP_B",3
"GABBR1_B",3
"GABBR2_B",3
"GABPA_B",3
"GABPB1_B",3
"GABPB2_B",1
"GABRA1_B",1
"GABRA2_B",3
"GABRA3_B",3
"GABRA4_B",1
"GABRA5_B",3
"GABRA6_B",2
"GABRB1_B",1
"GABRB2_B",3
"GABRB3_B",3
"GABRD_B",3
"GABRE_B",1
"GABRG1_B",1
"GABRG2_B",1
"GABRG3-AS1_B",2
"GABRG3_B",1
"GABRP_B",3
"GABRQ_B",3
"GABRR1_B",1
"GABRR2_B",1
"GABRR3_B",1
"GACAT1_B",2
"GACAT2_B",1
"GACAT3_B",3
"GAD1_B",3
"GAD2_B",3
"GADD45A_B",1
"GADD45B_B",2
"GADD45GIP1_B",3
"GADD45G_B",3
"GADL1_B",1
"GAGE10_B",3
"GAGE12B_B",2
"GAGE12C_B",3
"GAGE12D_B",3
"GAGE12E_B",3
"GAGE12H_B",2
"GAGE12J_B",2
"GAGE13_B",2
"GAGE1_B",3
"GAK_B",3
"GAL3ST1_B",3
"GAL3ST2_B",3
"GAL3ST3_B",3
"GAL3ST4_B",3
"GALC_B",3
"GALE_B",3
"GALK1_B",3
"GALK2_B",1
"GALM_B",3
"GALNS_B",3
"GALNT10_B",3
"GALNT11_B",1
"GALNT12_B",3
"GALNT13_B",1
"GALNT14_B",1
"GALNT15_B",1
"GALNT16_B",3
"GALNT18_B",3
"GALNT1_B",1
"GALNT2_B",1
"GALNT3_B",1
"GALNT4_B",3
"GALNT5_B",1
"GALNT6_B",3
"GALNT7_B",1
"GALNT8_B",1
"GALNT9_B",3
"GALNTL5_B",1
"GALNTL6_B",1
"GALP_B",3
"GALR1_B",3
"GALR2_B",1
"GALR3_B",3
"GALT_B",3
"GAL_B",3
"GAMT_B",3
"GANAB_B",3
"GANC_B",3
"GAN_B",3
"GAP43_B",1
"GAPDHS_B",3
"GAPDH_B",2
"GAPLINC_B",1
"GAPT_B",1
"GAPVD1_B",1
"GAR1_B",1
"GAREM1_B",3
"GAREM2_B",3
"GARNL3_B",1
"GART_B",3
"GAS1RR_B",3
"GAS1_B",3
"GAS2L1P2_B",1
"GAS2L1_B",3
"GAS2L2_B",3
"GAS2L3_B",1
"GAS2_B",1
"GAS5_B",2
"GAS6_B",3
"GAS7_B",1
"GAS8-AS1_B",2
"GAS8_B",3
"GAST_B",3
"GATA1_B",3
"GATA2_B",3
"GATA3-AS1_B",3
"GATA3_B",3
"GATA4_B",1
"GATA5_B",3
"GATA6-AS1_B",3
"GATA6_B",2
"GATAD1_B",3
"GATAD2A_B",3
"GATAD2B_B",3
"GATB_B",3
"GATC_B",3
"GATM_B",1
"GBA2_B",3
"GBA3_B",1
"GBE1_B",2
"GBF1_B",1
"GBGT1_B",3
"GBP1_B",1
"GBP2_B",1
"GBP3_B",1
"GBP4_B",1
"GBP5_B",3
"GBP6_B",2
"GBP7_B",1
"GBX1_B",3
"GBX2_B",3
"GCAT_B",3
"GCA_B",1
"GCC1_B",3
"GCC2-AS1_B",3
"GCC2_B",1
"GCDH_B",3
"GCFC2_B",3
"GCGR_B",3
"GCG_B",2
"GCH1_B",1
"GCHFR_B",3
"GCKR_B",2
"GCK_B",3
"GCLC_B",3
"GCLM_B",2
"GCM1_B",1
"GCM2_B",3
"GCN1_B",3
"GCNT1_B",3
"GCNT2_B",1
"GCNT3_B",2
"GCNT4_B",1
"GCNT7_B",1
"GCSAML_B",3
"GCSAM_B",2
"GCSH_B",3
"GC_B",1
"GDAP1L1_B",3
"GDAP1_B",1
"GDAP2_B",3
"GDA_B",1
"GDE1_B",2
"GDF10_B",3
"GDF11_B",3
"GDF15_B",3
"GDF2_B",1
"GDF3_B",2
"GDF5_B",1
"GDF6_B",3
"GDF7_B",3
"GDF9_B",2
"GDI1_B",3
"GDI2_B",1
"GDNF_B",3
"GDPD1_B",1
"GDPD2_B",3
"GDPD3_B",3
"GDPD4_B",1
"GDPD5_B",3
"GDPGP1_B",3
"GEMIN2_B",3
"GEMIN4_B",3
"GEMIN5_B",3
"GEMIN6_B",3
"GEMIN7_B",3
"GEMIN8_B",3
"GEM_B",3
"GEN1_B",3
"GET4_B",3
"GFAP_B",3
"GFER_B",3
"GFI1B_B",3
"GFI1_B",1
"GFM1_B",2
"GFM2_B",3
"GFOD1_B",1
"GFOD2_B",3
"GFPT1_B",1
"GFPT2_B",3
"GFRA1_B",3
"GFRA2_B",3
"GFRA3_B",3
"GFRA4_B",3
"GFRAL_B",1
"GFY_B",3
"GGA1_B",3
"GGA2_B",3
"GGA3_B",3
"GGACT_B",3
"GGCT_B",3
"GGCX_B",3
"GGH_B",2
"GGNBP1_B",3
"GGNBP2_B",3
"GGN_B",3
"GGPS1_B",3
"GGT1_B",3
"GGT3P_B",3
"GGT5_B",2
"GGT6_B",3
"GGT7_B",3
"GGTLC1_B",3
"GGTLC2_B",3
"GH1_B",3
"GH2_B",3
"GHDC_B",3
"GHET1_B",2
"GHITM_B",3
"GHRHR_B",3
"GHRH_B",1
"GHRLOS_B",3
"GHRL_B",1
"GHR_B",1
"GHSR_B",3
"GID4_B",3
"GID8_B",3
"GIGYF1_B",3
"GIGYF2_B",1
"GIMAP2_B",1
"GIMAP4_B",2
"GIMAP5_B",1
"GIMAP6_B",2
"GIMAP7_B",2
"GIMAP8_B",1
"GIMD1_B",1
"GIN1_B",3
"GINM1_B",3
"GINS1_B",1
"GINS2_B",3
"GINS3_B",3
"GINS4_B",3
"GIPC1_B",3
"GIPC2_B",1
"GIPC3_B",3
"GIPR_B",3
"GIP_B",1
"GIT1_B",3
"GIT2_B",3
"GJA10_B",2
"GJA1_B",1
"GJA3_B",3
"GJA4_B",2
"GJA5_B",1
"GJA8_B",1
"GJB1_B",1
"GJB2_B",3
"GJB3_B",3
"GJB4_B",2
"GJB5_B",2
"GJB6_B",1
"GJB7_B",1
"GJC1_B",3
"GJC2_B",3
"GJC3_B",3
"GJD2_B",3
"GJD3_B",3
"GJD4_B",1
"GK2_B",1
"GK5_B",3
