"","ADIPOSE_TISSUE","ADRENAL_GLAND","BLADDER","BLOOD","BLOOD_VESSEL","BONE_MARROW","BRAIN","BREAST","CERVIX_UTERI","COLON","ESOPHAGUS","FALLOPIAN_TUBE","HEART","KIDNEY","LIVER","LUNG","MUSCLE","NERVE","OVARY","PANCREAS","PITUITARY","PROSTATE","SALIVARY_GLAND","SKIN","SMALL_INTESTINE","SPLEEN","STOMACH","TESTIS","THYROID","UTERUS","VAGINA"
"SALL4",-0.0936479480898316,0.000436745928399261,0.336675897196418,1.09674130785163,0.434188880368186,-0.210825400973448,0.0113649019029837,0.104938886521049,0.139361089768438,0.256133828372304,0.0140705967637868,0.284292030100753,0.223457448349158,0.0669420356471364,-0.169411472723629,0.498195816517704,0.167963088782039,0.305075922793051,0.179274546235812,0.0947440844283742,-1.14756428400365,0.149335067397649,0.345316471327978,0.275656153855055,0.170085485113763,0.0949348362561228,0.041962159515126,0.190842213931835,0.229796521725976,0.287269566137232,-0.0120086880512247
"SATB1",0.307252331245063,0.155698792029095,0.359927074082244,-0.196109154373139,0.844553658392526,-0.670670285380696,0.092377268032028,0.294549558058803,0.60196310664172,0.294135139037252,0.348753370980683,0.586540034138833,0.0499508442835781,0.0558031479789047,0.230298117001971,0.532467158296689,-0.0804844517166956,0.762127206040651,0.603586258807478,-0.0540891231367177,-0.552817030411336,0.219738785431683,0.114958900545809,0.445320275601173,0.177289785398732,0.58609227723945,0.295337154918064,0.275126835793942,0.35665620987159,0.481986361829962,0.708697853649083
"SATB2",-0.000606231236345616,-0.101022199248821,0.0131196050310877,-1.75206734221196,-0.240745856631032,1.90851835473704,0.0116620767113925,0.0195993167210232,-0.182950554253464,0.139834338833773,-0.141483003613399,0.0215741858105154,-0.0360852197650266,0.00695272782879931,-0.386847549058043,-0.172505943911181,-0.457363198154015,0.179409454596917,-0.0973015327217114,-0.340301246246539,-0.138699520734721,0.0217715595816669,-0.276655207885796,-0.260900256215147,0.204447317301061,1.17189481988681,0.328650442656143,0.104962443436071,0.055869792972638,0.0796022028694116,-0.466226481399532
"SCX",-0.0784980585900753,-0.238342994893679,-0.145290747554456,-0.724674832297398,-0.72444903950042,0.0725845914530373,0.012847663603984,-0.111169866956371,0.289442836044915,-0.0674811507323365,-0.080420082804594,-0.307010351989882,0.00287802812800226,0.160250501430467,-0.404996469685289,-0.57186294128328,-0.148860145797309,-0.233577878055739,0.0173120686127753,0.0478433789556073,0.0288655568222242,-0.195369476458602,-0.3446753856601,0.352727705538699,-0.233495058002521,-0.611081931788551,-0.104499180908274,-0.123071867145512,-0.19640557287012,-0.109916477371675,0.0401257903484448
"SETBP1",-0.502306646903122,0.0366029699640586,0.194938444031369,-0.739312362117805,-0.0833664567423093,-0.184738618411805,-0.0180756162377732,-0.383414110025913,-0.230814201078985,0.274007933445784,-0.0933243906535033,-0.0241161247673995,0.00383029159563223,0.0283083735717627,-0.402066935652544,-0.237824624940703,0.0951000669433635,0.160762364982278,-0.0321654110647496,0.121543489769054,3.76013613935714,0.0515546618801639,0.104830670703279,-0.343205373085258,-0.0232116889424531,-0.127535451379216,0.0644666960914677,-0.28363455624406,-0.106230851907055,0.0139540253449581,-0.393387559389121
"SF1",-0.118367564071672,-0.791445104176748,-0.252286935242734,-0.548639411230116,0.0113059007824226,-0.47412520672758,-0.0574324772614901,-0.116177079049565,-0.148208183541716,-0.14625373136683,0.0951623124021811,-0.234736490627454,-0.029150672643725,-0.0504630959811734,-0.00712031533907244,-0.112180582572816,-0.130009199316803,-0.101997774579798,-0.510458784249516,0.215186356793974,-1.51813739309841,-0.0683308894233806,0.0272627434760216,-1.18633617010217,-0.124648680433326,-0.160274121990803,0.0422388399430713,0.0873759611723906,-0.151158288828566,-0.279934598654494,0.0293543167901296
"SFPQ",0.468162305295918,0.543385566506326,0.84839141630316,0.829747959420569,2.07046786970336,0.767677210973864,0.129195586369191,0.390426789228242,0.854007151329323,0.875633511514813,1.00455126782831,0.888165356874838,0.0255701599865391,0.0826563913590225,0.232386335768437,0.83342844502953,-0.41764440810105,0.389122028248694,0.524628995255261,0.0481794042321482,4.16010276976677,0.335156334804914,0.706146993464696,0.0285135087360452,0.417456481106904,0.595361406031228,0.406238222303793,0.253567076547752,0.277110550216811,1.51773172286394,0.925675822388923
"SHOX2",-0.0496169713241538,0.0783280106549619,0.0472043308208389,-0.902924012586383,-0.105668877663384,0.340597692079683,0.0412083380872909,0.00257288205025449,-0.0304290376643295,0.0762403461256786,-0.153037262580787,0.0943719684578425,0.095625275224924,0.0616617693103044,-0.0600068832938827,0.140478481763364,-0.174968234647076,-0.0132670902019474,0.118707360403084,-0.174237941567367,-1.10540718954924,0.038396607576938,0.0465802692508434,0.461537872635284,0.127254597099853,0.549309537701897,0.0671843118007032,-0.0240286571124288,0.122127472378845,-0.0763410285514257,-0.179964034655378
"SIM2",0.0882570253668606,0.130585045469757,0.401331020935444,0.0209904483936526,0.757773391613222,0.398753056156124,0.0547122349880611,0.0292226404983917,-0.0383243356154108,0.435773333975959,-0.357445901065598,0.399199479199388,-0.047536881704053,0.0954713542240031,0.174809951786458,-0.0285290247198917,0.889014070670135,0.173400707667557,0.258330141568054,0.166374941068339,-0.596269144913446,0.318867144244119,-0.610157413551292,-0.155407160369469,-0.0127801140209441,0.0393016682852578,0.095752795373335,-0.0372357664166198,0.543484284361579,0.580838967807615,-0.619278168112397
"SIN3A",1.05496448102523,0.182203272356611,0.992452736533489,-0.753218641799218,1.71508223225991,1.01911959756749,0.0899514941795722,1.00003343496789,2.19265322863047,0.58896455616299,0.423251487863197,2.24681545950892,0.0494421081940922,0.440426013262326,-0.715953563829137,1.25215288789914,0.47734485425144,2.05500072616832,1.98000237457829,0.0615122470674429,-0.328735565936226,0.309194759147137,0.644730699799968,0.216392997606311,0.402174801197703,1.07339622888711,0.234856469017393,-0.225502784087685,0.88910614338347,2.23530063373976,0.770456182703163
"SIRT1",0.0500739597955538,-0.0437876413265212,0.314800344327519,0.371011464562117,0.442205303048642,0.477673206791905,-0.0128307641893838,0.0769904678024487,0.233975232331916,0.357107518260046,0.469189374191247,0.348044155171085,-0.103084639622703,0.0488049747201558,-0.31349199217531,0.228294472745252,-0.487684200589842,0.128983059425588,-0.119738236304476,0.197972014586846,1.15367970898959,0.29136094939337,0.289339172713437,0.462606658594707,0.186872067204129,0.21960997959141,0.143111728786728,-0.348840173494951,-0.0900968284263527,0.38790242674234,0.361091098041697
"SIX1",-0.182849098030883,0.0372448118884017,-0.379620385709107,1.32025845039817,-0.574506084110464,-0.0748993531458127,-0.0128647568087349,-0.229335300867115,-0.381587110103126,-0.437323726308486,-0.290161950917676,-0.362016479506888,-0.142521841500465,-0.104479564159236,-0.311139469937748,-0.0307017452253752,0.141360871827154,-0.0166441846031115,-0.164608761087121,0.0950608065906244,-0.104901436880409,-0.2276084128404,-0.47805467350831,0.0714136328300578,-0.218907114564626,-0.795083838376791,-0.256679543140403,-0.243272612228757,-0.213019401964847,-0.610207726095998,-0.16873903291485
"SIX3",-0.089144117692099,-0.0469691384431973,-0.469543760528858,-0.53984611721102,-0.551475053019911,-0.0486969499627522,-0.0271939566716324,-0.140951561365253,-0.280051980539498,-0.529928897673387,-0.398860875991626,-0.347728840733115,-0.140409189457653,-0.0681751759566051,-0.586368513566829,-0.133354486685069,-0.0190147075363859,-0.0524097684497398,-0.105933145475411,0.500674571050301,-0.313829342893875,-0.231010347056342,-0.708778519503696,0.360448497974006,-0.367941789119178,-1.21194949559367,-0.181651930687069,0.311634329873574,-0.218794951518392,-0.526634576591238,-0.223804771845641
"SIX4",-0.100900131003231,-0.0988145213301764,-0.620638026862064,-0.522998742051714,-0.368017416757189,0.299829510753881,0.0671576092552048,-0.0636894268688023,-0.0479982499104457,-0.665838916080942,-0.271733521578577,-0.3517496215849,-0.295810899297306,0.0815492231816027,0.284088093337891,-0.0667384386758857,-0.737569188837339,0.187128074980907,0.0840138259997043,-0.218838407859945,0.532116725968363,-0.33528995895059,-0.0806113090362265,0.35310250472044,-0.145507511482516,-0.582903809017581,-0.259367110309688,0.0872405862260968,-0.0420656743637143,-0.552954016955154,0.230999578693263
"SKIL",-0.571120490236933,-0.224218313985387,-0.558827149808655,-1.2725533100514,-3.29994477571282,-0.664495930448859,-0.0525887680646063,-0.422769522151185,-0.756464901824287,-0.356992459975995,-0.338080772214349,-0.735486834528193,-0.0395916906503915,-0.3748799122628,0.451839529540295,-0.672963584418824,-0.280745542814629,-0.509919156301079,-0.683835747635786,0.36089831732077,3.95968248132588,-0.404474927436629,-0.509914432013132,-0.400667321319497,-0.155260197703906,-0.557601031037226,-0.259840903955189,-0.336379887193946,-1.1187520597103,-0.866883248385418,-0.467952135560659
"SMAD1",0.108336571594162,-0.0995120940676082,0.0876553137348753,-0.778491445225811,1.62475906511869,0.0294823190954127,-0.0434826514953435,0.181240811028023,0.398039132132138,-0.0651391614169722,0.179673327692803,0.692038838345181,-0.085834227405163,0.0943615187534764,-0.26352848136101,-0.202207047251627,-1.08557038682941,0.141863473270269,0.205333105242729,0.248751574103371,3.81310695488299,0.200859135695973,0.159592257631876,0.633903723019654,0.166769411642989,0.37481832442357,0.0113131077329053,0.195168450174543,0.0437050295679409,0.62974806877966,0.406066066732605
"SMAD2",-0.00383698605253843,0.0642147215742336,-0.400212679822428,-3.61217645325893,0.148684496466379,-0.452798276095913,0.0118685581031001,0.156632130704188,-0.327276361413517,-0.0931400248246705,0.0436477931086983,-0.158517114722963,0.14373104089781,-0.0397994877339267,-0.345889217943786,-0.0515611240866064,-0.711645248509045,-0.0744683455884809,-0.390039201434086,-0.0484439361382008,-2.66000191740785,-0.0676992304419323,-0.354559551023028,0.717264421429846,-0.166845361674254,-0.174332065111936,0.168434097307657,0.289877396466354,-0.0645135634964109,-0.0313756268313474,0.0308370787035003
"SMAD3",0.675015554238228,-0.394761761263303,0.632526508098463,2.23752590063386,2.11962395085933,-0.19665650048542,-0.0093499915366588,0.447441846403766,1.36305800236892,0.438264427875994,0.341719784268252,1.19148851697323,0.121597556292085,0.0894270107733673,0.0870913085800328,1.10064965398423,2.32856426251326,1.04292498804205,0.915842056572193,-0.433879114927228,2.20659639071672,0.299931286016015,0.707386080259352,0.208888246641533,0.474614080392897,1.10953414308137,0.010766901257398,-0.158395422925039,0.399611902858459,1.2782654890828,0.641490956837117
"SMAD4",-0.220523840998908,0.0422426133508024,-0.0799874350771595,-1.57428709342489,-0.548712664240437,-0.082387888432501,-0.145062146592857,-0.275301056675816,-0.839068450549019,0.0421788787248482,-0.682770290123174,-0.286610739033227,-0.121439015927482,-0.0880841793639586,-0.00850611212867018,-0.3529824741349,-0.902700873670676,-0.599238482210458,-0.587859097168022,-0.0602526879190956,-0.718529541038175,-0.0918416145006843,-0.739198045380662,-0.532575036479466,-0.282774418092731,-1.34429679690062,-0.250880740108084,-0.379864929784356,-0.252047396779833,-0.358472497950583,-1.47595592286244
"SMAD5",-0.204751495345044,0.0660205532608441,-0.287175769280109,-2.82476646175178,-0.972188889364394,0.497503224975076,-0.00930931528335306,-0.20088349680022,-0.338098624885149,-0.291164175833359,-0.164540207095611,-0.610943534324784,-0.104744595618086,-0.232603589486488,0.048373968779349,-0.418206043075763,0.575177097247639,-0.19604147267308,-0.134630002030515,-0.0917290873441043,-0.281555300061481,-0.20788723135033,-0.0327232615876982,-0.644329176471887,-0.228337091208016,-0.893583340838482,-0.137613886883563,-0.0959035733996116,-0.127414747565058,-0.632722536001495,0.00328888290973623
"SMAD6",-0.143689269304148,0.0484202090383068,-0.19552718393635,-0.168998086789563,-0.974233269343791,-0.312278404175785,-0.0664454784498032,-0.0572436881355328,-0.146543693798227,-0.256389206641012,-0.140755932758486,-0.314375486222691,-0.339954555486126,-0.0512170478529582,0.381117643528527,-0.0475985367521046,-0.731415066482552,-0.0460780922632011,-0.0824717863237643,0.0972593529396427,-0.248212434258447,-0.337984988148725,-0.0871600586159341,0.504700449377251,0.0780344013693432,0.536729902860111,0.0418565792006806,-0.290941908237693,-0.0781481649878157,-0.525617458161672,-0.0427981198620802
"SMAD7",-0.176679233571548,-0.505935176081284,-0.777031375766906,-2.73871523741471,-1.82012064218163,-0.197980296918052,-0.0204099187098505,-0.232546169258525,-1.36479968750514,-0.897873834010588,-1.36658608343669,-0.862994561171814,-0.158200124270113,-0.0415652027039443,0.637244108150988,-0.64732293786136,1.05290887595796,-0.250640245985099,-0.316782597248753,0.811910457564539,-0.727965539945017,-0.526866259358629,0.335278599953402,-1.87005587258854,-0.0466767213401284,-0.495029723650936,-0.2935433903139,-0.0752439704450752,-0.0907440782038181,-1.73555521463345,-1.8509093905044
"SMAD9",-0.145266889818345,-0.028136858473235,-0.300914512746164,-1.2918435749639,-0.65374710755194,-0.0702446882013201,-0.00407612433312585,-0.0505791233887883,-0.0949849865273166,-0.352862329840776,0.0260243172967451,-0.300963820452359,-0.214100780563283,-0.0435227310761243,0.433231423632431,-0.195765740455619,0.0995138539731745,-0.454348243529119,-0.169572976622191,0.245679665744977,-1.23894033476763,-0.232714816626731,0.43359688063059,0.327709452283512,0.100601992307598,0.305778067770859,-0.0886629932198377,-0.238896120509863,-0.651467571193806,-0.514360598119202,0.501768647700546
"SMARCA1",0.210834293395514,-0.037771445776252,0.295594178981495,2.28923147275299,0.595438878086556,0.167192663143443,-0.0309756048045494,0.126517705109623,0.587253261795912,0.371155794347916,0.160475589204568,0.423319836704252,0.111448263735751,0.0267875758208828,-0.372452223843491,0.151985458487738,0.405271855304055,0.50602892491717,0.460932221591599,0.109402441783315,3.77484665702976,0.365363082063032,-0.100356761988825,0.243895588655752,0.107886479677163,0.542138373965658,0.175493355242866,-0.0309887433229911,0.0629779077558438,0.761452682082901,0.0424777618493705
"SMARCA4",-0.107668280894988,0.0416829627763949,-0.300630247944152,0.495384386320441,-0.0225052026916424,0.162743635797541,0.0260123386434661,-0.0884084427003947,0.122539443395922,-0.280309961620305,-0.27961899190532,-0.328221369713472,-0.0870726160790894,-0.0407258180877659,-0.742592973661239,0.228002735045578,-0.357816950282449,-0.0997479110204907,0.0976258693805313,0.323764802723552,-1.89310945406871,-0.0889802483418566,-0.0945469901570142,-0.129828210142937,-0.111614157300513,0.288292223671597,-0.00511143748253368,0.0870309422887845,0.0644748002596997,0.117130319922041,0.036778329258243
"SMARCA5",-0.107515891026409,-0.134088209840936,-0.295457952376921,-2.18241333282003,-0.362322442588136,-0.358813206424924,-0.0743071644584838,-0.149951064513309,-0.513432173990836,-0.354592510165856,-0.373212606003085,-0.429446665447511,-0.210341359344355,-0.139498054175664,-0.319880040703771,-0.436535079535357,-0.17273169848658,-0.510592933195813,-0.532188115965577,-0.176579063108711,-2.51402330893754,-0.31351584989034,-0.133572467100772,-0.38364004281412,-0.203351391053478,-0.791581887888955,-0.262186712615547,-0.0720597972946182,-0.287435949709166,-0.454001224925411,-0.442831721841367
"SMARCB1",-0.049776079403841,0.0441796934746143,-0.0923676601851176,-0.015593617176129,-0.305998073434824,0.0790805228961139,-0.0788867541486584,-0.10001171220905,-0.191211962057445,-0.116476505083637,0.136416027538663,-0.263284243767445,-0.188036017994342,-0.0778936376554976,0.530279986255194,-0.401320132926033,-0.046552052365037,-0.0801097685852128,-0.311915831179319,-0.197158453360123,0.319727350542922,-0.0407717966133708,-0.0368139622777322,-0.0412105267489191,-0.105259236603383,-0.648880550375491,-0.0494258439188481,-0.506964562191218,-0.21997701306981,-0.286395120351109,0.169359668346898
"SMARCC1",-0.123443428232221,-0.0836271745948609,-0.0105584513619528,-1.80679349497258,0.251290574022111,0.0705434026040011,-0.00437772613693168,-0.0760053000100389,-0.116429299922127,-0.0849857632331223,-0.159253395607738,0.0231843355545102,-0.144557788053373,0.00396888509759557,-0.212108673632592,-0.537411073372831,0.319675249982911,-0.0633483025809315,-0.088718636199124,-0.105348590405555,-1.25421198889985,0.567723385670599,-0.436787639237642,0.0521328452241696,-0.1117637601966,-0.678473157658631,-0.0880617179259463,-0.249311736534368,-0.184596517969072,0.0947517127374543,-0.268216687523533
"SNAI1",0.0142123722333745,-0.181441936037227,0.0526350746295586,-0.998203849451431,-0.273500934079987,0.15357446066032,0.00794647146448001,0.0682910527429169,0.241310504199507,0.200990718530317,0.59258131311706,0.0112236415339228,-0.044442955390387,0.0109946170524839,0.267684001867476,0.246651527793949,-0.192705538411627,0.195634672409591,-0.11090328030647,-0.266223454854338,1.07748088299783,0.0361813673567101,0.585102381132621,0.133303527747342,-0.00252857483222127,0.508102250610721,-0.0436343363409573,0.121102886778678,0.0352029020996439,-0.0671823830253189,0.756809631248257
"SNAI2",0.186817193476016,0.0998191095462266,-0.033154839520954,1.16915576285601,0.713788474060478,0.295257846726959,0.0426455493975351,0.0379848581660801,0.653040855624857,-0.0325410154574337,0.11527492802127,0.309357805694911,-0.0152422538428438,0.0450775188787001,-0.441015029257549,0.407128973214086,-0.0737886755430108,0.142441023009335,0.722552684978825,-0.0614864039595189,1.58863941568584,0.066225410085534,0.659106779705289,0.602684718405556,0.0408565182081922,0.726203366638139,0.0157845592607624,-0.0225139643698783,0.509387339474909,0.287199132213793,0.816244754388413
"SON",0.0990049209529872,0.00170634741373095,-0.213726203394365,-1.39508233316067,-0.113653584017672,0.243305648093139,0.00613127578302024,-0.0105366759778856,-0.208039253190264,-0.285774279546658,-0.147446553035271,-0.400659683393507,-0.0757417946023039,-0.100281337890769,-0.29853178006746,-0.208043835774085,-0.32733733450133,-0.0924943891381564,-0.154787503593164,0.1445308610389,-0.0728431637948303,-0.0940440779700615,0.112605343658016,0.010138506320111,-0.215691738764861,-0.530294592300566,-0.100880979098718,-0.464857423364438,-0.231329489327665,-0.263483076458015,-0.0640240570881178
"SOX10",0.00574387562345181,-0.176550843123388,0.0895143298815566,0.444368266810851,-0.113873020520063,-0.169030283396716,0.047061710716007,0.0259940473010531,0.0347763886090809,0.191382790972345,0.120678862841208,-0.103928210053332,0.0390546030003795,0.0482409837011524,-0.327922955730638,-0.128949110141789,0.0505606122125923,2.18680057834455,-0.222705531666756,-0.125246412757157,-0.380050156931839,0.116830608335412,-0.0847870727626537,0.173798649144397,0.0971721083226482,0.449395128144269,0.0299128105905564,0.179748508130888,-0.134606955556502,-0.0199575357399914,0.112481546373235
"SOX11",0.0824932442347878,-0.0772028066264408,0.106788715397235,0.656567919619332,0.103615279481294,0.0114768096616571,-0.0657566028801195,0.0323602070390588,0.0929551622502097,0.140229414896268,0.207207140216557,0.149790439441904,0.0156829152931579,0.0436538976464973,-0.150878964521848,0.182353818344651,-0.128154487149888,-0.106829022949881,0.0772606713804343,-0.355092736036852,-0.260280629735953,-0.0241869857073218,0.149004699611475,-0.0211680474149305,-0.0366264177420291,0.315118272641407,0.0894295206095213,-0.0669735113517607,-0.0452146237461335,0.0949344717713626,0.28262247704097
"SOX17",0.0521423584872083,0.41265431203511,-0.270600709674418,0.130203992262544,-0.637396736060566,-0.242658134936676,-0.0132368058467459,-0.00161546593083119,-0.463348396722387,-0.189019148457627,-0.170290768640205,-0.351647521461487,0.230667634721725,-0.0770580254331793,0.318421161067843,-0.404274098110117,0.00690620737203311,-0.0148570940791165,-0.436820892454274,-0.517944136940122,0.126639166813698,-0.236043122039659,-0.136536860821094,-0.459982081114216,-0.0816408972255679,0.0658370941497159,-0.286891159229186,-0.133501696669022,-0.0463286678625111,-0.59264272514112,-0.20416842395308
"SOX18",-0.109324396262523,-0.020103679209289,-0.214400054878597,0.257213171797967,-0.801464502278501,0.20476438602593,0.0229985806431681,-0.0161347016872461,-0.213595393674599,-0.110738673680654,-0.0503404161110137,-0.245626312638707,0.0213291275613373,0.0615739010055745,-0.413118075348006,0.101870765935448,-0.642369244985158,-0.216783421858265,-0.348409946882335,0.0772578339379613,-0.959797270039612,-0.282562464178438,0.488030623578483,-0.374612687287324,0.145963774586058,0.718809602635418,0.0346609646328701,0.0591971866143726,-0.0618152117297191,-0.372318498502485,0.0719444174381199
"SOX2",-0.150165464344026,-0.125262983218851,-0.214201637421943,-0.0104338087554526,0.0372976155889804,-0.318197604115476,-0.0616727488322488,-0.193803330419283,-0.300277760838543,-0.251637421609661,-0.287941191778748,-0.303330654690904,-0.0223190637720852,-0.186002836447271,0.182196216485873,-0.432490327151929,-0.805453641777114,-0.0722785700839127,0.110409138869913,-0.269956940947597,0.393854464329758,-0.0354524340295729,-0.625150795402334,-0.133225295459164,-0.45906588106763,-1.08205472971826,2.87731576158205,0.37097474131334,-0.163381755801742,-0.218295081130584,-0.300808532757508
"SOX3",0.084879362309514,-0.0369721739890055,0.0872529163977234,-0.269144667376919,-0.302793536329384,0.363456446382345,-0.0281332753437539,-0.0119835354094716,-0.0435605746318826,0.0192824870157275,-0.0358564742287695,-0.158475691756475,0.265746305970136,-0.0271466684769072,-0.0301964287409126,0.190948573028689,-0.261274294489762,-0.020424623954854,0.0529874592575958,-0.00220865782329808,-0.101527792571721,0.0705151803744912,-0.295473900133894,-0.0253003849040735,-0.0747320547870072,-0.518238507142487,-0.224550286894317,-0.264654050083858,0.056684081349751,-0.00838508575912399,-0.129299503938579
"SOX4",-0.121519666838728,-0.0887716255302066,-0.00272168209876596,-1.59829307965406,-0.373268564957769,-0.30249273197572,-0.0923882780730872,-0.113180035134752,-0.2534733437436,0.114857473944654,0.219600418515823,-0.234381957773407,-0.194170262101219,-0.0457246826931103,0.172672774776565,-0.328132905407244,0.480851877656041,-0.234085565219972,-0.498594241126337,0.0397583477390467,0.893678269272333,-0.109897093338827,0.144457689786993,-0.213180013386786,0.0456955387078562,0.0474777973334708,-0.113158955074875,-0.0410584664711396,-0.377182947293118,-0.262716528340004,0.0915047137280517
"SOX5",-0.604197549197357,-0.211597142172204,-0.395440666618118,-0.381553272299958,-0.790963437450202,0.636632267545741,-0.145886942302362,-0.449191315145793,-0.53216811895183,-0.346545550163119,-0.174567061225879,-0.495023847520297,-0.12771205626821,-0.143475738437668,-0.4321089584935,-0.389751635854435,-0.464361343036238,-0.963202965995128,-0.632161038714929,0.0527954522521581,0.0606660594270776,-0.402472486857248,-0.104965735215494,0.265410212182188,-0.15511034819465,-0.405438467690552,-0.107754808612578,-0.353479929383437,-0.37714852246291,-0.821442582534197,-0.242768550865023
"SOX6",0.246364743051844,-0.0534362571138234,0.158506193603254,2.47442103964899,0.478558975931218,-3.0109830379602,0.0805417429327673,0.128485514213145,0.145286132966258,0.168375696026351,-0.0796226491661752,0.539102293971918,-0.142764584541137,0.0995226662266815,-0.201134051733906,0.288087898069921,0.771957974607938,0.301967729273513,0.485376021993862,-0.458341219209285,-0.452318606609084,0.18505751229643,-0.285713727472157,-0.216233656435278,0.00471990307019668,0.598710259911978,0.0804695290986324,0.298563482803995,0.167260019879324,0.282113360523186,-0.287439739963188
"SOX7",-0.113361542492787,-0.135983243856968,-0.504282583717119,0.483990291765691,-0.657677791411587,-0.668411947521151,-0.0177396564545429,-0.237475524916413,-0.455598057365812,-0.516539248295024,-0.538200099077113,-0.356174847759759,-0.0570542418895336,-0.143344378492114,-0.225969220041124,-0.451726414195736,0.273886261612102,-0.198885665579779,-0.237390737389281,-0.0693167004145734,0.171495385323758,-0.291041862658386,-0.831727810444457,-0.220477737861739,-0.579583651565258,-1.60436461141947,-0.23374679974859,0.0764515647522842,-0.290835583461715,-0.651568843467607,-0.443681450379537
"SOX9",0.157833563712163,-0.201805102193446,0.319770316052628,0.562384158777122,0.509515765200988,0.0989950653702979,-0.0886800707912679,0.207980277184,0.744054073278062,0.277922697908762,0.255276284186122,0.107337310202789,-0.0434081671560252,-0.101303329653098,-0.168287136402052,0.0705989163433218,0.216860808009196,0.278116988044013,0.534447380116909,0.0468233323329317,-0.515113794473545,0.179531339979778,0.195255360831693,0.188015738369436,0.0652380705731377,0.408209014706955,0.130958079934996,0.0596926486571815,0.177657737310367,0.736213149172842,0.472577538806382
"SP1",0.334874542624277,0.186564732085277,0.394916773756968,-0.00117443571675187,2.05526915125647,0.530748531612503,0.0889626154113172,0.287795919282561,0.461472871301578,0.216885282068028,0.23627515858206,0.581650352488509,0.142363871808657,0.0371437170027863,0.423706439103387,0.530371396078894,1.0487089150047,0.48442427029204,0.579675642625512,-1.11781660514844,-0.536183021772029,0.190884533226609,0.138479910131596,-0.00862228799953728,-0.110695036782798,-0.245349256883675,0.0826997051574424,0.51886870915989,0.314506135904994,0.938736627066296,0.108096324732856
"SP2",-0.0969490867664202,-0.00663373467332145,-0.0332647767525614,5.28136480834421,-0.100010158754294,-0.0663569083670638,-0.0355311899169007,-0.134279069384298,-0.197482533187481,-0.0637672688903108,-0.00747550855152473,-0.0461709497976195,0.10313122496229,-0.00292420298098477,0.16588030569274,0.388944878159423,0.161210130333452,-0.0333577014116897,-0.119583872799309,-0.00290556007593156,-0.152787907633443,0.302188002703966,-0.429602738933293,0.158235959180289,-0.113928813441663,0.315891434879731,-0.0226909487599615,0.053397040465442,-0.017141576106202,-0.12506747189861,0.00728795925226273
"SP3",-0.018933103785204,0.120735633430787,0.0278065820385005,-0.66176752301495,0.171524776110976,-0.142854452574833,-0.11492975944319,-0.050723949139082,0.39585551797838,-0.0800234108243594,-0.223063171993769,-0.0778831506331619,-0.0416630655449261,-0.0508279893704567,-0.342922264520762,-0.0905527495247278,-0.794137253530929,0.0285044331769017,0.135524491776211,1.40321666906342,-1.35326016362108,0.0235042658594579,-0.464137127305465,0.289828096205713,0.180198205565879,0.261294681558756,-0.181832035975651,-0.21661225141801,-0.1746765136697,-0.0222736288629599,0.0376096892579096
"SP4",-0.262975447809019,-0.170051544829349,-0.278952700626521,-2.46365774973712,-0.930124225464699,-0.0551852134346866,0.00313307378018706,-0.197071184998023,-0.45976043860343,-0.196523641919245,-0.250096605747422,-0.455882381751895,-0.0319588687455211,-0.00357334215431137,-0.0951687182343796,-0.7526763737058,0.317423790012646,-0.410735058344431,-0.394065876854551,-0.383751654995567,0.762123773340051,-0.251421411819295,-0.00714963423365988,-0.425133758254711,-0.122325358446383,-0.304778362648821,-0.0650909952641414,-0.145278379639586,0.13636996035184,-0.443537108076645,-0.385210025653068
"SP6",-0.0582425116053302,-0.123370690514767,-0.0978175891067333,1.38286361745839,-0.632549269952722,-0.570721258239042,-0.0291097099582708,-0.0172369505415856,-0.28498328476845,-0.0138107535528538,-0.131623050713194,-0.38761653582985,-0.0667505936589649,-0.0489338907065083,0.15875055100818,0.032483296362905,-0.328393469956808,-0.020665781835898,-0.279416029963794,-0.244754728988789,-0.900176560804535,0.185338187928773,-0.338763537120467,0.331674751947393,-0.0094315992899432,0.168522399498194,-0.089236614647813,-0.066798143608773,0.197343246701843,-0.465625696256561,-0.225044412232271
"SP7",0.00150706277546254,-0.120909184402519,1.31616824952204,-4.38434213124173,0.324599401758465,0.569278250430231,-0.065120976115641,-0.0502355740470401,0.380224804729221,1.52564236372716,1.15928376089022,0.418157277445791,0.13406091084557,-0.0257747242854968,-0.406359774582021,-0.536288794212591,0.802117799200263,-0.117233555753059,-0.054128013914338,-0.434606426774053,1.61908543302613,0.511174545933668,-0.176228103472003,-0.354203717278194,0.317823753106525,-0.16380483597445,0.539160500856378,-0.15002179267062,-0.239873330327549,1.31431962198144,0.32199548057017
"SPDEF",-0.127330760789152,-0.00787627434289706,0.116267816495811,-1.93080486652702,0.0264310822619397,-0.394430667070219,-0.0530678638067208,-0.101882206747741,-0.27370387993771,0.170540154143696,-0.352812797127647,-0.0410550851347293,-0.0117705599756528,-0.117967359221772,0.0292402984289914,-0.603387587799187,0.00599794150023969,-0.270196191951115,-0.0529529885177656,-0.0711321840546187,-0.113220933589465,0.483636222201499,-0.44154003947105,-0.172513514343701,0.0869516582794983,-0.332274136707448,0.0872857643635663,-0.167904306329312,-0.0186400435155945,0.133484897154316,-1.0453150132978
